ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
1.0067397325658252,1.1998248205436186,1.1582401937356506,20-40,40-60,40-60,1.0016866944895346,1.0028154598306998
1.0072956644750173,0.9570530011212236,0.940905623407424,60-80,0-20,0-20,1.0029298460712095,1.002532499879003
1.0065348579049946,1.1693566191149538,1.0130328793046952,20-40,40-60,20-40,1.0018843737554897,1.0028697995627587
1.0076690149098984,1.216733597594538,1.36050043112565,80-100,40-60,80-100,1.0020522822136024,1.0031930633602937
1.0066578062052538,1.1553272628983111,1.3412657816184523,20-40,20-40,80-100,1.0017962073601738,1.0031299849459983
1.0062801546597,1.271994447906436,1.106954115994543,0-20,60-80,40-60,1.0022784429339602,1.002499124440486
1.007901406422467,1.2644681207202315,1.0809840385227736,80-100,60-80,20-40,1.0019559673141119,1.0029189824731675
1.0065048389710365,1.2068044019064936,1.055955523866427,20-40,40-60,20-40,1.001785143439468,1.0026669831583057
1.0057841917661932,1.2651766287636088,1.1446428624017015,0-20,60-80,40-60,1.0020776717499824,1.002623191093752
1.0063444547184286,1.175595559088563,1.2536303721590991,0-20,40-60,80-100,1.0017342244343759,1.0029592209836211
1.0062936109286789,1.3583000942903034,0.865228883588671,0-20,80-100,0-20,1.0024879839864436,1.0025709694557956
1.007590130074554,1.2215105924614271,1.055950890844612,80-100,40-60,20-40,1.003091020311985,1.0027971364068362
1.0067191946689784,1.20576729538423,1.318409113412102,20-40,40-60,80-100,1.0028694411439474,1.0027563708713032
1.0068301440317575,1.2616553022823993,1.0165911505984602,40-60,60-80,20-40,1.0021529474082913,1.0027041318487087
1.0074543369982245,1.2975964784009937,1.359598176694409,60-80,80-100,80-100,1.001785403853909,1.0029595050763735
1.0072345185702911,1.3632097362887894,1.352314673073881,60-80,80-100,80-100,1.0016796472190737,1.003222478370985
1.006420454147833,1.3634221125956905,1.087811414679884,0-20,80-100,40-60,1.0019733435245302,1.002669055043588
1.007310560113213,1.152455949388047,1.0358774412991587,60-80,20-40,20-40,1.0019411666546745,1.0026302852054525
1.007920940480654,1.2503743716878004,0.9534464230255316,80-100,60-80,0-20,1.0030127523299806,1.0027958920057998
1.0066809472405516,1.3355548051657098,1.011257011088093,20-40,80-100,20-40,1.0018166800276087,1.0026077814440868
1.006830327281995,1.2151879605664604,1.3381503682488995,40-60,40-60,80-100,1.002784153844609,1.0031739084182776
1.0062125786431044,1.0792109384038209,1.169800376013707,0-20,0-20,60-80,1.0021433212964481,1.0027555955510368
1.008083789836296,1.346245588772485,1.1941267671329108,80-100,80-100,60-80,1.00256611701373,1.002943000314199
1.0092446234492127,1.4009234072112977,1.3654337615644578,80-100,80-100,80-100,1.0023288110372084,1.0028533633013115
1.0074895081585975,1.152752511233375,1.2124440368564262,60-80,20-40,60-80,1.0025887665388704,1.002772861530246
1.007724641305498,1.2344791166918083,1.4320945738482134,80-100,60-80,80-100,1.0024868272903908,1.0031428301266665
1.0063469222894832,1.0600981279263584,1.1399856111541946,0-20,0-20,40-60,1.0016925963141659,1.0027267813607474
1.0083482860994322,0.9986788753889004,1.0006331225682903,80-100,0-20,0-20,1.0031315543138435,1.0026220614557633
1.0065996417711596,1.25948333722033,1.1633208787332143,20-40,60-80,60-80,1.0022136071761227,1.0025333755491495
1.0068124496657644,1.3696606433628482,1.3145121348218605,40-60,80-100,80-100,1.0023166021286083,1.0028498012670506
1.0072489968360747,1.3138540183497227,1.172446229999602,60-80,80-100,60-80,1.0017275752248933,1.0029547377465857
1.0062982782807912,1.0505155765707852,1.3164733668746322,0-20,0-20,80-100,1.0017854369276924,1.0029495393429986
1.008303106333528,1.1346021978153893,1.283880352806833,80-100,20-40,80-100,1.0027060742097715,1.0033581307192965
1.0070784581752037,1.1499008767199947,1.2616482425752331,40-60,20-40,80-100,1.0027854875371789,1.002772430958353
1.007748550289464,1.1890232142753203,1.3830393649733357,80-100,40-60,80-100,1.0023731145846713,1.0029602941957052
1.0083976208179308,1.1678829972618388,1.018308533109749,80-100,40-60,20-40,1.002724225566265,1.00321218345844
1.0064433593975424,1.2160947316493202,1.2892720533621571,0-20,40-60,80-100,1.0017065138667074,1.0027493951227802
1.0060850571880695,1.2650988898854552,0.9634314381258676,0-20,60-80,0-20,1.0019520784234524,1.0026669920372988
1.0073454746388537,1.217208295235041,1.031377603336766,60-80,40-60,20-40,1.0018683856749822,1.002649838769729
1.0064770689262008,1.291258208669976,1.153897429999937,0-20,60-80,40-60,1.001922114739988,1.0029980642542593
1.0073714069882305,1.067309241153144,1.0880628421562986,60-80,0-20,40-60,1.001707594732697,1.0027440925340407
1.0082104416444686,1.164631455699012,1.252669941301523,80-100,20-40,80-100,1.0022056594594602,1.002772920586825
1.0072589648818684,1.283483410772531,1.153991570378103,60-80,60-80,40-60,1.0033446719612784,1.0027670238577158
1.0067186818599805,1.1506728255182237,1.2043669938125352,20-40,20-40,60-80,1.0021039310530098,1.002767208082287
1.0072754042631125,1.3015547976805235,1.156824329485302,60-80,80-100,40-60,1.0018828419162098,1.0029073909262671
1.0068725417072673,1.1072746767634525,1.236975338575191,40-60,20-40,60-80,1.0016663608685015,1.003155947644417
1.0075174470271315,1.0843935483439515,1.004557888596325,60-80,0-20,0-20,1.0024928545322043,1.002733018655132
1.0059486030648888,1.0806434246280567,1.118171131008512,0-20,0-20,40-60,1.0016731748546686,1.0025177502277212
1.0069532613898706,1.2630445914938973,0.9695596622917864,40-60,60-80,0-20,1.0029189022935863,1.0024940665033457
1.0067318116088253,1.2441544161813245,1.2941384848184652,20-40,60-80,80-100,1.0019142678442112,1.0030023965995762
1.0063992136310829,1.2129119824759305,0.98438557702677,0-20,40-60,0-20,1.0017985394109343,1.0028391486658474
1.0063582913519435,1.2463115625585124,1.1213063337557123,0-20,60-80,40-60,1.0016863721304567,1.00297814133283
1.0073962547824025,1.2644631006207925,1.0581194707741193,60-80,60-80,20-40,1.0026009756596843,1.002913217674068
1.006307788764039,1.1248714149095236,1.114446672163511,0-20,20-40,40-60,1.0022675677344421,1.0027351400986406
1.0063894174994374,1.1880303202583111,1.231407201907048,0-20,40-60,60-80,1.0018897904399982,1.0027535486298134
1.007319279025588,1.304943107972914,1.1946667529358992,60-80,80-100,60-80,1.0024035799828073,1.0027610297979288
1.0065264487752523,1.1255625095868789,1.2826672629743092,20-40,20-40,80-100,1.0016650417849073,1.0029747870254078
1.0070619600421606,1.2374039723693775,1.2238114327383898,40-60,60-80,60-80,1.0022442536140759,1.0028009243237226
1.0061080606096933,1.244504417193972,1.012112648132748,0-20,60-80,20-40,1.0016804235613428,1.002589003373261
1.007689150713443,1.141162218434717,0.9934769050432972,80-100,20-40,0-20,1.0031301082663504,1.0026925928755288
1.007960365216272,1.1325968508838593,1.2914630540438736,80-100,20-40,80-100,1.00266017026794,1.0030110763106475
1.0067707461839086,1.400208613185768,1.318557700816581,20-40,80-100,80-100,1.002071155235313,1.0028607365571547
1.006318710605119,1.2913961035805297,0.8888647687859093,0-20,60-80,0-20,1.002442423125451,1.0026499127461825
1.0061859111335028,1.307408747336532,0.973246935588152,0-20,80-100,0-20,1.001771465728777,1.0026333634501965
1.007824352754542,1.433417543050686,1.1538931134393238,80-100,80-100,40-60,1.0030426295128736,1.0026974488613898
1.0068198126372412,1.2262745890422853,1.1325775601000263,40-60,60-80,40-60,1.0018183456506133,1.0027278910501032
1.007257006338073,1.17857580833261,0.8915796445380083,60-80,40-60,0-20,1.0024884123019229,1.0026068050053059
1.0068024983090196,1.2196787679237766,1.0963594731951718,20-40,40-60,40-60,1.0029319015489826,1.0026514968120166
1.0072522678903857,1.1446594191984771,1.0543690692842866,60-80,20-40,20-40,1.0027527043586646,1.0026747544897898
1.0064393271874108,1.307874309152531,0.9211526273369548,0-20,80-100,0-20,1.001831597011102,1.002558146595105
1.007035270392484,1.2135363122822234,1.1699147311974565,40-60,40-60,60-80,1.0027229716235968,1.0026402615631067
1.0071527657764443,0.9570678495568932,1.1208125126853847,60-80,0-20,40-60,1.0026282183311341,1.0027561482031249
1.0065981520817409,1.0288078735133008,1.0157305919746766,20-40,0-20,20-40,1.0018834571781654,1.0026548376270814
1.008049087608806,1.228533021962114,1.2097824778576474,80-100,60-80,60-80,1.0021634981048702,1.002711057485665
1.006861585753519,1.2867031035743095,1.077959709665254,40-60,60-80,20-40,1.0020631447332122,1.0030570680884696
1.006889961517745,1.2064374596338654,1.0215027810162405,40-60,40-60,20-40,1.0018095352632705,1.0030688291324612
1.006225677703374,0.8854110199906775,1.19499837284739,0-20,0-20,60-80,1.0017133096323507,1.0027852874508876
1.006908486814123,1.0531164113335345,1.093679576448848,40-60,0-20,40-60,1.0021233535493772,1.0027335657677225
1.0070700380254582,1.0852442138151226,0.9355691607337476,40-60,0-20,0-20,1.0028488991545157,1.0026127137227376
1.0068747727116691,1.0932258704669295,1.239679239787959,40-60,0-20,60-80,1.0019893724140647,1.0026762088874026
1.007157481976483,1.2626148804243829,1.1598893459819668,60-80,60-80,40-60,1.0024688976847103,1.002903667419864
1.0067339130403608,1.1377385971217104,1.039843416646941,20-40,20-40,20-40,1.0025229777165743,1.0027244498115775
1.0068087772518646,1.313631224420859,1.0789891578105042,40-60,80-100,20-40,1.0029760492537163,1.002675181663187
1.0079894771792246,1.2682533775024625,1.092495917343413,80-100,60-80,40-60,1.001730577998807,1.002930933354886
1.0077905098371005,1.2212215362019938,1.0766591047916267,80-100,40-60,20-40,1.002006534127737,1.00297637335868
1.006732264914612,1.168645332199723,1.331781165271218,20-40,40-60,80-100,1.0020158812975213,1.0029261032890295
1.0061887485970908,1.3159452063152592,1.268464536766995,0-20,80-100,80-100,1.0018400168740709,1.0026830308785453
1.007357870507607,1.2728008429224071,1.087982809609415,60-80,60-80,40-60,1.0029623748976204,1.0027226481941869
1.0075994335052456,1.3367382701053758,1.032439512155917,80-100,80-100,20-40,1.0027143629427548,1.002766434669087
1.007653876589754,1.2614864976936144,1.15897110387004,80-100,60-80,40-60,1.002678159056877,1.002954392511855
1.0079126958186642,1.2181874070939247,0.9114195100357176,80-100,40-60,0-20,1.003050590470931,1.0028787957161955
1.0076125282431114,1.1134571328822953,1.213561770910473,80-100,20-40,60-80,1.0020733604901286,1.0030687987308429
1.007037255730847,1.095699927319138,1.0064295973445965,40-60,0-20,20-40,1.0029139930124862,1.0025807511517228
1.0076840626111396,1.143205551625888,1.1147322091136982,80-100,20-40,40-60,1.0022092988380245,1.002845507518987
1.0072735349260835,1.2039268772249416,0.9533132281412257,60-80,40-60,0-20,1.0017511872955596,1.002923890610753
1.0065482671299864,1.4351622742681525,1.0961243526112696,20-40,80-100,40-60,1.0023359191565027,1.0026167016262097
1.0061839405132744,1.0236607795587878,1.197904760012096,0-20,0-20,60-80,1.0019001248032553,1.0026728644240188
1.0072041524779307,1.0257551830617424,1.308416111577685,60-80,0-20,80-100,1.002003697062042,1.0030125904998624
1.0064822493767736,1.3190669002121926,1.1269700985400437,20-40,80-100,40-60,1.0025275736480312,1.002829783421052
1.0074680810005188,1.3726489015487502,1.122410299345189,60-80,80-100,40-60,1.0018401751817907,1.0029580290125526
1.0064504156880876,1.2303635765481222,1.146997232680215,0-20,60-80,40-60,1.0019925645199026,1.0027995131281577
1.0065211663309237,1.382368056110515,0.9687754872672908,20-40,80-100,0-20,1.0021745474161647,1.002698707068313
1.006710078893679,1.2272101590063256,1.244683869273233,20-40,60-80,80-100,1.0016945187234996,1.0029254941947254
1.0059603283866412,1.1676741533161843,0.8806573372434745,0-20,40-60,0-20,1.0022474917427595,1.0025221134300792
1.007894351957713,1.243919686559017,1.1866864827474364,80-100,60-80,60-80,1.001870682410902,1.0031533974984355
1.007137768790481,1.2933224336192666,1.0201329507029016,60-80,80-100,20-40,1.002394750066357,1.0026452432204707
1.006448801301235,1.0871569371224004,0.983474745649464,0-20,0-20,0-20,1.0018981639728055,1.0026461740263135
1.0064692673494997,1.1275487200699206,1.3111352039343496,0-20,20-40,80-100,1.0018134993216417,1.0029704749830626
1.0071972183252655,1.2104845304953196,1.0594764391165532,60-80,40-60,20-40,1.0023237434290178,1.0026788277053718
1.0075823162293176,1.0683956873012388,1.145723672845962,80-100,0-20,40-60,1.0024537508985762,1.0027464427396162
1.006419419797148,1.23930621863349,1.0389755099381794,0-20,60-80,20-40,1.0022001663289943,1.0027911462375758
1.0069504836478738,1.321249774441434,1.2536852524894757,40-60,80-100,80-100,1.0019300129271593,1.0027288431761703
1.0069206737809036,1.009430312332336,0.9872176452278298,40-60,0-20,0-20,1.002138385107116,1.0027755554374997
1.0069165576723162,1.143288236148257,1.049313063185053,40-60,20-40,20-40,1.0018415908135136,1.002672765112013
1.0069128461077508,1.1120102369506024,1.178214616464018,40-60,20-40,60-80,1.0017154098753456,1.0027264471545518
1.0064582895398724,1.2186129357902864,0.9754190833707062,0-20,40-60,0-20,1.0027257591469902,1.0025515179009736
1.0070070268548577,0.9570420379641584,1.1635042752799842,40-60,0-20,60-80,1.0023539755359934,1.002723452381472
1.0065268380016283,1.1979832817741367,1.1114624986773909,20-40,40-60,40-60,1.0019592223242022,1.0027331030465765
1.0068785134768947,1.2670907726084015,1.177794898185628,40-60,60-80,60-80,1.0019796179924911,1.0028520005671981
1.0067157845634265,1.1150167442563397,1.279269495542965,20-40,20-40,80-100,1.002470790941148,1.0025557992448333
1.0072437025345595,1.3551958816433465,1.274959783658037,60-80,80-100,80-100,1.0025331359315435,1.0028346388601064
1.0074445021472,1.2406871552752552,1.274568348819839,60-80,60-80,80-100,1.0027264454555522,1.0028205581387655
1.0073172187705957,1.2767001125344173,1.157977644801471,60-80,60-80,40-60,1.0029315125570804,1.0026906330393959
1.0072147973741634,1.2613329903879138,1.1511087262623536,60-80,60-80,40-60,1.0017781584633472,1.0031263702093225
1.0068530035448044,1.170302713943453,0.9833755860249462,40-60,40-60,0-20,1.0023845688639836,1.0026057443041771
1.007482992820652,1.1911691293129365,1.2439999457424245,60-80,40-60,80-100,1.0019492146721638,1.0030798397468714
1.0071412023991928,1.1446572684345095,1.0890053277117282,60-80,20-40,40-60,1.001807424317176,1.0028326347894951
1.007298569561697,1.3991795187673637,1.0373204931011866,60-80,80-100,20-40,1.0021057574349603,1.0029893562667982
1.0063606536003815,1.2468459921206525,1.104039667536883,0-20,60-80,40-60,1.0018264287908905,1.0026422725656017
1.0068937038046406,1.28331765052069,0.9761705493790038,40-60,60-80,0-20,1.0023128508531511,1.002542447146703
1.0073464925973108,1.1078566253976925,1.2430082523443344,60-80,20-40,80-100,1.001699701058353,1.0026006098757436
1.0073584976127103,1.1376868835376468,1.220314268299048,60-80,20-40,60-80,1.0016742220728492,1.0027920896829687
1.0067694429582652,1.1775231899524248,1.226177619800691,20-40,40-60,60-80,1.002502408972356,1.002731300894288
1.0064991653926352,1.1600762790038743,1.108125850682569,20-40,20-40,40-60,1.0019564982080675,1.0026990355552299
1.0076630567621006,1.2348482693959737,1.0808684101483794,80-100,60-80,20-40,1.0025252312106767,1.0027446868344
1.0070107407463038,1.163355402684489,0.974105279609847,40-60,20-40,0-20,1.0020714993774678,1.0026796720189877
1.0066051267341758,1.2035289542914738,1.1219918439763863,20-40,40-60,40-60,1.0016649467810317,1.00275249326637
1.0068808893443877,1.2786082187055214,1.0901396924675482,40-60,60-80,40-60,1.0029770644769602,1.0025476827725204
1.0082068595118154,1.2960495487027195,1.20889085611382,80-100,80-100,60-80,1.0020781082146577,1.0029376317536036
1.007067650367499,1.2923160139696683,1.0958941894918173,40-60,60-80,40-60,1.0022768898205832,1.0029025243151724
1.007681163344189,1.3913680089901956,1.2435916004771173,80-100,80-100,80-100,1.0032211319424194,1.002704010279403
1.006272631116484,1.3310163422057977,1.1501036238821305,0-20,80-100,40-60,1.0021737903222607,1.0026526329398302
1.006947888920181,1.165047427672555,1.2962232416731982,40-60,20-40,80-100,1.001973251250487,1.002989280216448
1.006035892961085,1.224519034804517,1.2935546865970375,0-20,40-60,80-100,1.0020756481105597,1.002663008307309
1.0084066886242145,1.1989657871230202,1.2532266915557266,80-100,40-60,80-100,1.003179593004387,1.0029476763439074
1.006638329996473,1.2713210321712816,1.2109176345859598,20-40,60-80,60-80,1.0026138092589467,1.0025123936300702
1.0088883689283072,1.3670915761821822,1.1398772491916382,80-100,80-100,40-60,1.0020752197702032,1.0027951488200075
1.0074334975895305,1.097617040043243,1.1893418106931597,60-80,0-20,60-80,1.0017430863120091,1.0028508004025305
1.008659641538304,1.1756934902912677,0.9374886801959038,80-100,40-60,0-20,1.003384223998108,1.002877519853602
1.0063506207224022,1.2328892743626323,1.1145132601693946,0-20,60-80,40-60,1.0020189823768801,1.0026273812399467
1.0074145532871206,1.1819139924252036,1.304737752654344,60-80,40-60,80-100,1.0021265384218512,1.0031766169296652
1.0077162745517572,1.1223049927808195,0.9519767756190872,80-100,20-40,0-20,1.0028881085965864,1.0027188333677073
1.0064459441004816,1.065899730296709,1.1924428275856251,0-20,0-20,60-80,1.001862460862455,1.002669087674218
1.0067593192917632,1.307795993283004,1.2387893814660746,20-40,80-100,60-80,1.0026022429290542,1.0027623642106558
1.0074473595895628,1.1442901498678326,1.247120872508368,60-80,20-40,80-100,1.00242212491514,1.0027596343500689
1.0066479902272434,1.1519143467595097,1.0729764046303618,20-40,20-40,20-40,1.0020353398253807,1.002716851355698
1.008168428502743,1.280337244343504,1.29828244470998,80-100,60-80,80-100,1.001956503873822,1.002983254253487
1.007430083976451,0.9782437499146004,0.9788661721671708,60-80,0-20,0-20,1.003065627713579,1.002892532885714
1.0065311535230093,1.094285640743588,1.0619001025901116,20-40,0-20,20-40,1.0022166705439475,1.0026777158632592
1.0086671438806116,1.099426681627376,1.1252362984806068,80-100,0-20,40-60,1.002821790192025,1.0028112897436665
1.007280624070359,1.3445549485842272,1.2426071100079246,60-80,80-100,80-100,1.0025732247515533,1.0030450174584833
1.0072361311656317,1.2587272936435203,1.1960974722240865,60-80,60-80,60-80,1.003019079821326,1.002558171332851
1.0069292915854249,1.1750190646348386,0.9968319552408832,40-60,40-60,0-20,1.002278342943307,1.002721292500301
1.006539529923345,1.2104850197244208,1.1354227183297128,20-40,40-60,40-60,1.0029967903072543,1.00262943277704
1.0073559807349908,1.1438187604289052,1.2350968120510748,60-80,20-40,60-80,1.0024693657436834,1.002672952456233
1.0072707303098,1.1810540640842306,1.1311697749717304,60-80,40-60,40-60,1.0024924290026644,1.0027975638021878
1.0068212902461242,1.242144580548121,1.1216136931837708,40-60,60-80,40-60,1.00165826012615,1.0027499973701275
1.007207548045366,1.2347868393882142,1.18754855073608,60-80,60-80,60-80,1.0028749994835648,1.0028192325788574
1.0070527018907716,1.4082110024873633,0.9428443455122903,40-60,80-100,0-20,1.0023655612593199,1.0027146162983978
1.0063958532017545,1.0221125225091094,1.1424828674144911,0-20,0-20,40-60,1.0019538514238953,1.0025753532315056
1.0065500963289105,1.1097728128698243,1.227035709359232,20-40,20-40,60-80,1.0023107825350182,1.0027482913277637
1.0068101940608087,1.3267180538775385,1.1045586506679812,40-60,80-100,40-60,1.0017223963843291,1.0027404023269042
1.006781683346216,1.25027536117295,0.9065421479814684,20-40,60-80,0-20,1.0026323994952393,1.002653603479175
1.00610206649008,0.9812586472957469,1.2878041323632845,0-20,0-20,80-100,1.0018593693307247,1.0027851083068509
1.0064938470150755,1.2776265938196152,1.0403941336939415,20-40,60-80,20-40,1.0023193011537856,1.0025029456552328
1.0067700306346146,1.1778974296823068,1.0017278043778994,20-40,40-60,0-20,1.002304504347822,1.0027098449603964
1.0076836157261138,1.1918108779365617,0.9432897159013244,80-100,40-60,0-20,1.0017377584585079,1.0026736084385808
1.0073899295695448,1.385957517582329,1.0486361731228588,60-80,80-100,20-40,1.0027992267343233,1.0027210267648665
1.0061901607492922,1.2934536045661038,1.113843288681089,0-20,80-100,40-60,1.00184928358191,1.002711119799136
1.007692432968598,0.931385551058156,1.272658672137083,80-100,0-20,80-100,1.002650644473313,1.0027821072351417
1.007150136112347,1.1398955613644637,1.3727579243273822,60-80,20-40,80-100,1.0019819165178845,1.0031984375188945
1.006125650378224,1.3012860462388804,1.1942797402370775,0-20,80-100,60-80,1.0017930964244455,1.0027468395384151
1.0060621395079208,1.180858368203224,1.124908055669826,0-20,40-60,40-60,1.0018673647292295,1.0025671452126053
1.0065953965637813,1.4285435664119153,1.0551127447148283,20-40,80-100,20-40,1.002419641344773,1.0025601215609252
1.007466617079071,1.330047074350294,1.0146795096246848,60-80,80-100,20-40,1.0029854607903612,1.002645810911627
1.0072640047863513,1.2739295818830088,0.9418519191458644,60-80,60-80,0-20,1.002611374872972,1.002756360044662
1.007279971321042,1.17736957101192,1.2629721416053947,60-80,40-60,80-100,1.003000424499252,1.002897367559233
1.0066212821004803,1.1241313541177649,1.014534295795416,20-40,20-40,20-40,1.0016853196306195,1.0028541766211216
1.007110298774328,1.0946464182539588,1.0897711903357217,40-60,0-20,40-60,1.0031459566917424,1.0025792642246294
1.0072891067470715,1.0712210556880597,1.2386739558338384,60-80,0-20,60-80,1.0020089653678825,1.0031635040661233
1.007138042624549,1.206737590494417,1.0464108811900614,60-80,40-60,20-40,1.0017135669830515,1.0028639739669103
1.0087227710627766,1.2649981310077547,1.059131601238369,80-100,60-80,20-40,1.0032206694329122,1.0027775923073574
1.0063093758498711,1.2576492087217166,1.1565882642906964,0-20,60-80,40-60,1.002098784114533,1.0027604950299842
1.0074069522501434,1.3386546474394558,1.0529193697955133,60-80,80-100,20-40,1.0018288056463345,1.003014358919012
1.0065848641927968,1.2459170990448825,1.1863038695077683,20-40,60-80,60-80,1.002328163241129,1.002860378759871
1.0082718459417657,1.2335592458354152,1.0560572510507258,80-100,60-80,20-40,1.0019545564628347,1.0027880902434605
1.0063311274557485,1.076315567081079,0.969663027893858,0-20,0-20,0-20,1.0017897224595924,1.0025221681350576
1.0065025836039203,1.1072346666179915,0.9251583440569792,20-40,20-40,0-20,1.001814096192214,1.0026099234166215
1.0069368901293698,1.106242589203143,1.365229977350709,40-60,20-40,80-100,1.0027203202122235,1.0031071870029196
1.0060175631692574,1.1227370324541155,1.0468793712818438,0-20,20-40,20-40,1.0020366188823007,1.0026352343833274
1.0077623550568604,1.1492453242045773,0.8975216374568777,80-100,20-40,0-20,1.0019132866453038,1.0027312088030151
1.007829735880692,1.2211910878082284,1.3072494350165518,80-100,40-60,80-100,1.003138152946179,1.0028644034376908
1.0073066645876825,1.2710221017297232,1.0680627636744455,60-80,60-80,20-40,1.001828806892927,1.002694080091032
1.007569035675696,1.2084913781474145,1.0461382972036586,80-100,40-60,20-40,1.0029815453036222,1.002883649109671
1.0068410917355628,1.24098365988477,1.0372315799659404,40-60,60-80,20-40,1.0021564172979307,1.0028465005331872
1.007455032262267,1.174678592285707,1.2404445384421383,60-80,40-60,60-80,1.0025618716043332,1.0030078248707759
1.0062775501260397,1.0612840074086165,0.9914691358920824,0-20,0-20,0-20,1.001768590590456,1.002496206262062
1.0068582046487649,1.27674682764693,1.1124342806566858,40-60,60-80,40-60,1.002689883552539,1.0025830018451842
1.0059212186305675,1.319488483568819,1.2499866249728873,0-20,80-100,80-100,1.0016849425979835,1.002739471953549
1.007132595881038,1.154818698253676,0.8821141527083339,60-80,20-40,0-20,1.0028808355627856,1.0025014745826384
1.0074905038739563,1.102898664971095,1.2971958403778387,60-80,20-40,80-100,1.002258152150301,1.0029727403328892
1.006030758515594,1.2736633514671605,1.2812216372911598,0-20,60-80,80-100,1.0020078694868921,1.0027365397256203
1.0067551537926374,1.1381168930208014,1.113498716171642,20-40,20-40,40-60,1.002340961269396,1.0027037059822959
1.0075492125418302,1.2387650839749096,1.2368845456840103,60-80,60-80,60-80,1.0026821368862118,1.0029417013751285
1.0070935159091343,1.35486318088971,1.309239272133778,40-60,80-100,80-100,1.0024027384777405,1.0031499992280457
1.007059812284978,1.1212225519031442,1.2278866070202177,40-60,20-40,60-80,1.002404091529312,1.0028615404732604
1.0068483113285536,1.2171825985419802,1.0405143452021417,40-60,40-60,20-40,1.0017693368224168,1.002732974024074
1.0081069657208372,1.4093053882197573,0.9224132555577066,80-100,80-100,0-20,1.0026997885406732,1.0028963797208583
1.007464078914788,1.048867046128033,1.2817378685771073,60-80,0-20,80-100,1.00291236861396,1.0027154497540292
1.008322946170033,1.214060752632328,1.196982480269556,80-100,40-60,60-80,1.0032149325699284,1.0025873058238701
1.007097791702259,1.4250067463894454,0.9609012941481508,40-60,80-100,0-20,1.0022413460864015,1.0027673126412373
1.006643313714928,1.1210432193292408,1.097328061635677,20-40,20-40,40-60,1.001867167339247,1.0026283371672777
1.0072299442500725,1.1349659760473276,1.3485166295362667,60-80,20-40,80-100,1.003218943054565,1.0029678590361577
1.008166090246302,1.2821436903805643,1.101087725805162,80-100,60-80,40-60,1.003002781229686,1.0028338057545643
1.0062361677161575,0.9959259248742838,1.0170479148878837,0-20,0-20,20-40,1.0017717789701623,1.0026580486097332
1.0064852556269652,1.1872154617601949,1.0122117322240327,20-40,40-60,20-40,1.001780002338609,1.0027458841948462
1.0073067787913248,1.3744542434440623,1.2391375427938076,60-80,80-100,60-80,1.0029952220010165,1.0026897274059374
1.006772163844844,1.2232054739007987,1.323932291981873,20-40,40-60,80-100,1.002526343579337,1.0030981869511728
1.007255680902571,1.2755409844745889,1.0785918364101854,60-80,60-80,20-40,1.001958035091442,1.00281209669454
1.0066598853482411,0.9891469488564232,1.144223375476532,20-40,0-20,40-60,1.0016586152219698,1.0027248512550324
1.0063596789951768,1.2677685764288211,1.009633339393733,0-20,60-80,20-40,1.0019470102513794,1.002723327372664
1.0076883251081463,1.0933396370462634,1.2733100507417932,80-100,0-20,80-100,1.0026250403610308,1.0027960280284187
1.0073960626906766,1.191936589216989,0.9097797520789276,60-80,40-60,0-20,1.0024318122218192,1.0026239892070983
1.0080650256488397,1.3064822308774198,1.2502015763919925,80-100,80-100,80-100,1.0025458821128108,1.002876521756439
1.0062802021936572,1.4217370780545333,1.1986155952524489,0-20,80-100,60-80,1.0026925263306041,1.0026064373791523
1.0069339089871503,1.04421210134941,1.2013492728905466,40-60,0-20,60-80,1.002051835779184,1.0025493780857417
1.0077032095474183,1.1168191941894126,1.3576119088968968,80-100,20-40,80-100,1.0020080719011302,1.0031193343858318
1.005938892012782,1.101059071726752,1.0877872697063022,0-20,0-20,40-60,1.0016295865962692,1.0026547560306138
1.006684995563843,1.228121457290961,1.2631491757500797,20-40,60-80,80-100,1.0018273372742224,1.0030210943834914
1.0071450508292823,1.208049577998417,1.094430320019146,60-80,40-60,40-60,1.0028521184367027,1.0025711486981812
1.0069536573124855,1.115722332215481,1.1825987259252495,40-60,20-40,60-80,1.001923008804878,1.0030257102069564
1.0082791567445937,1.4319451251621975,1.1696661929764576,80-100,80-100,60-80,1.0025543509170993,1.0027380793543652
1.007388732851834,1.2435365266366054,0.9620477057086444,60-80,60-80,0-20,1.0028147865686396,1.0025114968057818
1.006845996171507,1.122938696447813,0.8905093691647985,40-60,20-40,0-20,1.0027093546027928,1.0024920396114692
1.0072240401432837,1.2127503946094271,0.9518040617723462,60-80,40-60,0-20,1.0018210494490345,1.0025722334144898
1.0068099131759407,0.9814948549845888,1.0946874080263456,40-60,0-20,40-60,1.0020080831735914,1.0028887158595747
1.0082748122394207,1.281714978313716,1.242316098708863,80-100,60-80,80-100,1.0031033088384493,1.0028120499050441
1.0082794568340028,1.3998554399719714,1.2667739556664392,80-100,80-100,80-100,1.0023531017970004,1.0029526872223213
1.0073171099547156,1.235015041602989,0.8052194681819392,60-80,60-80,0-20,1.0025857206753626,1.00256086855628
1.0059491925353223,1.0769575854459583,1.0639791897203867,0-20,0-20,20-40,1.0016538321846835,1.0024635793399692
