combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
1407,1,"high SEP, low edu",0.45,0.99,0.45,1407,1.0075079935852338,1.0627852075762705,0.9414145910221944,60-80,0-20,0-20,1.0021689090507633,1.002720376778032
1411,1,"high SEP, low edu",0.45,0.89,0.4,1411,1.0068941630993589,1.0086290255444663,1.0443795861248115,40-60,0-20,20-40,1.0022213329321146,1.002652585724239
1412,1,"high SEP, low edu",0.45,0.85,0.38,1412,1.0063149075624154,1.0627550647687998,1.0211156121718683,0-20,0-20,20-40,1.0017907866235138,1.002770296624543
1413,1,"high SEP, low edu",0.45,0.91,0.41,1413,1.006612643634863,1.053214827414926,1.003383541971717,20-40,0-20,0-20,1.0018249848599914,1.003038619489507
1417,1,"high SEP, low edu",0.45,0.85,0.39,1417,1.0067349668078356,1.1387565270063362,1.1330122863471257,20-40,20-40,40-60,1.0019800059164252,1.0026880667919011
1418,1,"high SEP, low edu",0.45,0.88,0.4,1418,1.006686946845714,1.1283781500996766,1.2028066217644164,20-40,20-40,60-80,1.001913979611334,1.0026711753448792
1419,1,"high SEP, low edu",0.45,0.78,0.36,1419,1.006309110214714,0.9758969112036928,0.8680172839495433,0-20,0-20,0-20,1.0016478942313287,1.0024134406768488
1421,1,"high SEP, low edu",0.45,0.97,0.44,1421,1.0063514787234535,1.2587394143759305,1.2059562196357465,0-20,60-80,60-80,1.001612338289498,1.0032540668447198
1422,1,"high SEP, low edu",0.45,0.83,0.38,1422,1.006795336829286,1.1104335964195828,1.052762483419318,20-40,20-40,20-40,1.0027088435054918,1.0026870596917183
1433,1,"high SEP, low edu",0.45,0.97,0.44,1433,1.0058846212709696,1.2673250958287072,0.9827944086464764,0-20,60-80,0-20,1.002015396180764,1.0025525655514438
1436,1,"high SEP, low edu",0.45,0.83,0.38,1436,1.0062856926834371,1.0027468836454656,1.1797793791198212,0-20,0-20,60-80,1.0017696131771092,1.0026426745066133
1440,1,"high SEP, low edu",0.45,0.85,0.38,1440,1.0067225228025405,1.258257602913941,1.0906799343441202,20-40,60-80,40-60,1.0017038984147535,1.0027301637751354
1450,1,"high SEP, low edu",0.45,0.92,0.42,1450,1.006140716365085,1.208376047021941,1.0344482758205362,0-20,40-60,20-40,1.0016905001192655,1.0026782084296568
1454,1,"high SEP, low edu",0.45,0.86,0.39,1454,1.0063864986230673,1.1439166252233852,1.1992230086382714,0-20,20-40,60-80,1.0020011280624028,1.002996783427218
1455,1,"high SEP, low edu",0.45,0.94,0.43,1455,1.0069313832893074,1.1806817610841076,1.0192064684198394,40-60,40-60,20-40,1.001966885241774,1.00264052838675
1459,1,"high SEP, low edu",0.45,0.82,0.37,1459,1.0062818548722936,1.174294358020037,1.1086216290389532,0-20,40-60,40-60,1.0016776104480218,1.0028116305590715
1467,1,"high SEP, low edu",0.45,0.89,0.4,1467,1.006741169701372,1.1902973636192504,0.9026858091437736,20-40,40-60,0-20,1.002143328067951,1.002702426949383
1470,1,"high SEP, low edu",0.45,0.95,0.43,1470,1.0063514355162773,1.1543601185250116,1.100695481002813,0-20,20-40,40-60,1.0017881695181938,1.0028240084591964
1477,1,"high SEP, low edu",0.45,0.89,0.41,1477,1.0072590498845504,1.087977689822086,1.2378894983381157,60-80,0-20,60-80,1.0020920103047497,1.0029559853288668
1484,1,"high SEP, low edu",0.45,0.88,0.4,1484,1.006615986427944,1.1735908160891984,1.1248708748340406,20-40,40-60,40-60,1.0019020712275497,1.002929368979994
1487,1,"high SEP, low edu",0.45,0.85,0.39,1487,1.0064671131876508,1.23517279270261,1.125677338066604,0-20,60-80,40-60,1.0015952383296092,1.0027149024464894
1489,1,"high SEP, low edu",0.45,0.94,0.43,1489,1.006674972733647,1.2127926902936372,0.897251730158741,20-40,40-60,0-20,1.0019403339029818,1.0024919426193828
1495,1,"high SEP, low edu",0.45,0.95,0.43,1495,1.0062835435859832,1.360951876201406,0.9082396243979468,0-20,80-100,0-20,1.0020944192774974,1.0025114398807662
1498,1,"high SEP, low edu",0.45,0.9,0.41,1498,1.0062704121739918,1.1592453318694689,0.9813666708363566,0-20,20-40,0-20,1.0020384907645057,1.0025048809905666
1500,1,"high SEP, low edu",0.45,0.91,0.41,1500,1.0066622416992972,1.2049663300103752,0.9657099797265878,20-40,40-60,0-20,1.0024404153191813,1.0028274636053562
1502,1,"high SEP, low edu",0.45,1.0,0.45,1502,1.0062853765138748,1.189466003870416,1.1459295065876618,0-20,40-60,40-60,1.0021201166869678,1.0028039388227614
1506,1,"high SEP, low edu",0.45,0.97,0.44,1506,1.007049860888036,1.174888546823238,0.9711229606605284,40-60,40-60,0-20,1.0019642162142146,1.002790070412915
1508,1,"high SEP, low edu",0.45,0.91,0.41,1508,1.0061825507327675,1.1800836854590853,0.9577954261519696,0-20,40-60,0-20,1.0021466036581472,1.0024976901069236
1509,1,"high SEP, low edu",0.45,0.83,0.37,1509,1.0062302259184397,1.1683880145479522,1.0832038582689671,0-20,40-60,20-40,1.0018447323800292,1.0025226888317695
1512,1,"high SEP, low edu",0.45,0.99,0.45,1512,1.0070039181299903,1.1688632042513123,1.075452675945567,40-60,40-60,20-40,1.0018895545583586,1.0026271865150755
1514,1,"high SEP, low edu",0.45,0.95,0.43,1514,1.0060475109035043,1.2647969249842863,1.276206838362674,0-20,60-80,80-100,1.0017635891047698,1.0026263407007614
1524,1,"high SEP, low edu",0.45,0.89,0.41,1524,1.0069904604010418,1.0733556373978748,1.111004335918937,40-60,0-20,40-60,1.0020108764419302,1.002816215465041
1526,1,"high SEP, low edu",0.45,0.98,0.45,1526,1.0067158023589515,1.1026024172929478,0.9859010188015074,20-40,20-40,0-20,1.0019634417793852,1.0029244054218491
1529,1,"high SEP, low edu",0.45,0.93,0.42,1529,1.0061928987756794,1.0772605547359664,1.06806488650987,0-20,0-20,20-40,1.0020411580008564,1.002565685438421
1532,1,"high SEP, low edu",0.45,0.99,0.45,1532,1.0060637239259798,1.1803503178314805,0.923827495503379,0-20,40-60,0-20,1.0017848835241716,1.002510110712112
1534,1,"high SEP, low edu",0.45,0.91,0.41,1534,1.0067717644534524,1.2388991099283264,1.0167635194542992,20-40,60-80,20-40,1.001837285856893,1.0027634636192908
1540,1,"high SEP, low edu",0.45,0.88,0.4,1540,1.0073202287345375,0.9758033663526766,0.988985631086312,60-80,0-20,0-20,1.0017852086771075,1.002664776760153
1542,1,"high SEP, low edu",0.45,0.92,0.42,1542,1.0061006077065426,1.087013520292937,1.0299120609270598,0-20,0-20,20-40,1.0022521412039935,1.0026782896424091
1547,1,"high SEP, low edu",0.45,0.94,0.43,1547,1.00609881791079,1.216842758231123,1.148130720580515,0-20,40-60,40-60,1.0019580866015538,1.0026447847290816
1552,1,"high SEP, low edu",0.45,0.78,0.36,1552,1.006251599613425,0.9890388304512095,1.0867848156601965,0-20,0-20,40-60,1.0018440373545554,1.0026675342296472
1557,1,"high SEP, low edu",0.45,0.87,0.39,1557,1.0062558213951962,1.2307152671958796,1.003929207459341,0-20,60-80,0-20,1.0018992036354044,1.002656703275176
1559,1,"high SEP, low edu",0.45,0.84,0.38,1559,1.0061163521467127,1.2911296854479437,1.1269140706576728,0-20,60-80,40-60,1.001692593693606,1.0026148908505772
1570,1,"high SEP, low edu",0.45,0.99,0.45,1570,1.006884283413856,1.0506934748743268,1.2637040328957283,40-60,0-20,80-100,1.0023150627821078,1.0029243195183486
1575,1,"high SEP, low edu",0.45,0.91,0.41,1575,1.0070545898041627,0.9959503285576146,1.1645193282098028,40-60,0-20,60-80,1.0019132581406578,1.0031961924608932
1580,1,"high SEP, low edu",0.45,0.93,0.42,1580,1.0067858444134945,1.1274004701104918,1.0986401497993084,20-40,20-40,40-60,1.0025618417815776,1.0025025352783778
1582,1,"high SEP, low edu",0.45,0.94,0.43,1582,1.008580063026215,1.0017527320039394,1.1141012002005182,80-100,0-20,40-60,1.0030767256207112,1.0030597932302807
1583,1,"high SEP, low edu",0.45,0.92,0.42,1583,1.0070492771819564,1.2435419865109745,0.9538686975951958,40-60,60-80,0-20,1.0020557489273847,1.002857857237625
1585,1,"high SEP, low edu",0.45,0.9,0.41,1585,1.00669592983178,1.1130234097490472,1.0025630136223846,20-40,20-40,0-20,1.0018202827808138,1.0030615907453104
1593,1,"high SEP, low edu",0.45,0.86,0.39,1593,1.0067624551743255,0.9645458390676956,0.9244099141328952,20-40,0-20,0-20,1.0018200514970617,1.0026893463622013
1598,1,"high SEP, low edu",0.45,0.95,0.43,1598,1.0064023219205371,1.0343435458766446,1.0567520870701856,0-20,0-20,20-40,1.0020963782489605,1.0025204460770494
1599,1,"high SEP, low edu",0.45,0.81,0.37,1599,1.006753349062169,1.0812610941779872,1.078769025796491,20-40,0-20,20-40,1.0025375462636197,1.0026773726964688
1602,1,"high SEP, low edu",0.45,0.86,0.39,1602,1.0069924068595837,1.0523500657512406,0.9130076353576506,40-60,0-20,0-20,1.0019133375694955,1.0026785369303144
1603,1,"high SEP, low edu",0.45,0.97,0.44,1603,1.0068697482119398,1.103996274917473,1.2029466564065605,40-60,20-40,60-80,1.0016435771865246,1.002887075178008
1605,1,"high SEP, low edu",0.45,0.85,0.39,1605,1.0062154369598169,1.0428368014995966,1.0935312671952635,0-20,0-20,40-60,1.0015644667852974,1.0027698250687027
1609,1,"high SEP, low edu",0.45,0.98,0.45,1609,1.0060342722742182,1.370831371653889,0.9481007965716176,0-20,80-100,0-20,1.0019393452432142,1.0027053952362128
1620,1,"high SEP, low edu",0.45,0.92,0.42,1620,1.0074572580088932,1.1474374785825645,0.8857945360101145,60-80,20-40,0-20,1.0017697898583229,1.0027912004258783
1627,1,"high SEP, low edu",0.45,0.93,0.42,1627,1.0063106694827928,1.192041612849135,1.1356498944320157,0-20,40-60,40-60,1.0020347722310192,1.0025394150825893
1637,1,"high SEP, low edu",0.45,0.91,0.41,1637,1.006905339973584,1.1035917282242085,1.1879428638473442,40-60,20-40,60-80,1.0023031622913308,1.0029117818462527
1638,1,"high SEP, low edu",0.45,0.84,0.38,1638,1.007037694494705,1.091762026987288,1.2413293596665944,40-60,0-20,80-100,1.0019297939175595,1.0028730510232122
1639,1,"high SEP, low edu",0.45,0.91,0.41,1639,1.0071862319284928,1.288414751298463,0.9978100498864372,60-80,60-80,0-20,1.0024216905016667,1.0025001674677083
1643,1,"high SEP, low edu",0.45,0.98,0.45,1643,1.006380356748325,1.1117837175330183,1.2218227914836726,0-20,20-40,60-80,1.002715019935696,1.0027349939894326
1644,1,"high SEP, low edu",0.45,0.9,0.41,1644,1.0066018285619756,1.114114647456644,0.911281215928362,20-40,20-40,0-20,1.0016682314270575,1.0027361753802275
1646,1,"high SEP, low edu",0.45,0.97,0.44,1646,1.0069082687783582,1.149177361947956,1.1998182648184017,40-60,20-40,60-80,1.0027631867027276,1.002933799015176
1647,1,"high SEP, low edu",0.45,0.84,0.38,1647,1.006165294449071,1.095364103301915,1.1400424932405782,0-20,0-20,40-60,1.0016575651929311,1.002579299333612
1652,1,"high SEP, low edu",0.45,0.82,0.37,1652,1.0067051819253636,1.1494603467156506,1.0666391054743911,20-40,20-40,20-40,1.002069988182961,1.0027642994947703
1659,1,"high SEP, low edu",0.45,0.98,0.44,1659,1.0067278710354957,1.0719424223545002,1.179175882481505,20-40,0-20,60-80,1.002238513425373,1.002689897262781
1661,1,"high SEP, low edu",0.45,0.89,0.41,1661,1.00670640754977,1.0860388153573228,1.1982777251222512,20-40,0-20,60-80,1.0026032385489143,1.0028749933484322
1670,1,"high SEP, low edu",0.45,0.98,0.45,1670,1.006626604268034,1.1321330689209632,1.118193136307164,20-40,20-40,40-60,1.0016841424508094,1.002777649781598
1671,1,"high SEP, low edu",0.45,0.91,0.41,1671,1.0073359024000026,1.0922197831371787,0.9781740381608665,60-80,0-20,0-20,1.002727735890261,1.0027829263735084
1676,1,"high SEP, low edu",0.45,0.85,0.38,1676,1.0063617163302314,1.009053290044394,0.9987630029085756,0-20,0-20,0-20,1.0017064687364805,1.0027335604277716
1679,1,"high SEP, low edu",0.45,0.99,0.45,1679,1.0064176799572726,1.3074483356654285,0.9089901974708948,0-20,80-100,0-20,1.0020304923363577,1.002631390324449
1680,1,"high SEP, low edu",0.45,0.83,0.38,1680,1.0066750932101567,1.2366415316867458,1.082162115468865,20-40,60-80,20-40,1.0026899155438491,1.0026103193340703
1681,1,"high SEP, low edu",0.45,0.89,0.4,1681,1.0066287488700392,1.3005870577872938,1.1222936535221413,20-40,80-100,40-60,1.0025147367514018,1.003022056723764
1684,1,"high SEP, low edu",0.45,0.94,0.43,1684,1.0065876736498216,1.1661101516916608,1.0994068816001463,20-40,20-40,40-60,1.0019232234463231,1.002596961836436
1692,1,"high SEP, low edu",0.45,0.85,0.38,1692,1.0075246139345315,1.0998874423741771,1.0636330158131784,60-80,0-20,20-40,1.0017687959420205,1.00286967686772
1693,1,"high SEP, low edu",0.45,0.95,0.43,1693,1.0058438580856417,1.1544339465813926,1.176177478565978,0-20,20-40,60-80,1.0016010633818275,1.0025185547877666
1696,1,"high SEP, low edu",0.45,0.82,0.37,1696,1.0064368838478148,1.2077082640441066,1.1952267209348226,0-20,40-60,60-80,1.0017294142837156,1.0026451081710297
1702,1,"high SEP, low edu",0.45,0.81,0.37,1702,1.006015626220637,1.2446157082886158,1.1143446902260472,0-20,60-80,40-60,1.0018101209594723,1.002605318252821
1715,1,"high SEP, low edu",0.45,0.96,0.44,1715,1.006724045818832,1.059690541888782,1.184074975019914,20-40,0-20,60-80,1.00230757043119,1.0029997962653774
1716,1,"high SEP, low edu",0.45,0.86,0.39,1716,1.006607121788356,1.0758127531728108,1.035431198603981,20-40,0-20,20-40,1.0024033999421378,1.0025970064306464
1717,1,"high SEP, low edu",0.45,1.0,0.45,1717,1.006625112185396,1.1800131710743855,1.2760757737343449,20-40,40-60,80-100,1.0019281761086594,1.0029389041414651
1721,1,"high SEP, low edu",0.45,1.0,0.45,1721,1.0074271811943056,1.2673680730369594,1.1177251807965234,60-80,60-80,40-60,1.0019741534120077,1.0031469745645334
1723,1,"high SEP, low edu",0.45,0.98,0.45,1723,1.006640866210623,1.2933099477731511,1.0620197591220424,20-40,80-100,20-40,1.002247255883438,1.002933035712697
1724,1,"high SEP, low edu",0.45,0.88,0.4,1724,1.0062864994329552,1.2071773302101256,0.9928548717310858,0-20,40-60,0-20,1.0017262936764626,1.0029384985447056
1730,1,"high SEP, low edu",0.45,0.96,0.43,1730,1.006070150229701,0.9218256415273166,1.19595671273485,0-20,0-20,60-80,1.0018822039940734,1.0026770134870229
1731,1,"high SEP, low edu",0.45,0.76,0.35,1731,1.0064415392160295,1.0673554819043716,1.1294563916857248,0-20,0-20,40-60,1.0016175950495685,1.002816331753878
1732,1,"high SEP, low edu",0.45,0.94,0.43,1732,1.006824108307009,1.0605920935115438,1.0978882467630298,40-60,0-20,40-60,1.0017351260839658,1.0025578426502952
1733,1,"high SEP, low edu",0.45,0.94,0.43,1733,1.0070258530064615,1.0927322416236915,0.90957418396481,40-60,0-20,0-20,1.0025698796847322,1.002739575373199
1735,1,"high SEP, low edu",0.45,0.93,0.42,1735,1.0062088074628706,1.2659476869741837,1.1096343361311882,0-20,60-80,40-60,1.001765331837052,1.0026950307972544
1737,1,"high SEP, low edu",0.45,0.92,0.42,1737,1.0078432587130626,1.145814022009216,1.1077002251487031,80-100,20-40,40-60,1.002170781519084,1.0029144693317469
1740,1,"high SEP, low edu",0.45,0.81,0.37,1740,1.0060735362661075,1.018747964999979,1.1628643529240812,0-20,0-20,60-80,1.0016781908544194,1.0027346261207344
1741,1,"high SEP, low edu",0.45,0.94,0.43,1741,1.0058172319899297,1.1644578453304983,1.214021868765856,0-20,20-40,60-80,1.0017025411744176,1.002616392074591
1742,1,"high SEP, low edu",0.45,0.89,0.4,1742,1.007984930168022,0.9870748652548668,0.9702668914647976,80-100,0-20,0-20,1.0022496465404578,1.002574111013835
1746,1,"high SEP, low edu",0.45,0.88,0.4,1746,1.006918073453139,1.095011882025697,1.0366592059297428,40-60,0-20,20-40,1.0026497569055106,1.0025326101266627
1747,1,"high SEP, low edu",0.45,0.98,0.45,1747,1.006559082618886,1.2497813548744618,1.2044814965123538,20-40,60-80,60-80,1.0018312467111794,1.0027732723606668
1749,1,"high SEP, low edu",0.45,0.82,0.37,1749,1.0062251687925714,1.2407260925138344,0.907006633326514,0-20,60-80,0-20,1.0017909544528416,1.0025730461236817
1756,1,"high SEP, low edu",0.45,0.77,0.35,1756,1.006588140092254,0.9802891351261998,1.03932242178303,20-40,0-20,20-40,1.001761929806336,1.0028279136455789
1762,1,"high SEP, low edu",0.45,0.97,0.44,1762,1.0073475745121554,1.1001118142087565,1.059089215013007,60-80,0-20,20-40,1.00239838992985,1.0030595199447083
1768,1,"high SEP, low edu",0.45,0.99,0.45,1768,1.0072706670016445,1.073355260522392,1.220543062872805,60-80,0-20,60-80,1.0018277814489738,1.0027973641494412
1769,1,"high SEP, low edu",0.45,0.84,0.38,1769,1.0064072132660704,0.9243217428974572,1.0520125135827805,0-20,0-20,20-40,1.0017707951937709,1.0026629299325764
1774,1,"high SEP, low edu",0.45,0.88,0.4,1774,1.0064820065010185,1.2112455115505258,0.9864212056849286,20-40,40-60,0-20,1.0017691884385946,1.0027452327743895
1776,1,"high SEP, low edu",0.45,0.98,0.44,1776,1.0074920639769298,0.991467370019002,1.108370741996864,60-80,0-20,40-60,1.0019276226470937,1.0027859238129853
1777,1,"high SEP, low edu",0.45,1.0,0.45,1777,1.0064876661788968,1.173747042615019,1.1054019256873713,20-40,40-60,40-60,1.0017920914735643,1.0026469641543998
1778,1,"high SEP, low edu",0.45,0.88,0.4,1778,1.006195537107744,1.1703523414394177,1.1917690450193024,0-20,40-60,60-80,1.0018811925556377,1.0026723316854695
1780,1,"high SEP, low edu",0.45,0.8,0.36,1780,1.006288055205503,1.1434465787594843,1.140389991916581,0-20,20-40,40-60,1.001714007420992,1.0031030739028557
1781,1,"high SEP, low edu",0.45,0.87,0.39,1781,1.0074682723842825,1.1843212959391023,1.182802406827835,60-80,40-60,60-80,1.0023445505599793,1.0028825398742935
1782,1,"high SEP, low edu",0.45,0.87,0.39,1782,1.0073409575108438,1.0168762582762425,1.012424267305588,60-80,0-20,20-40,1.0022056010603533,1.0030343888116953
1793,1,"high SEP, low edu",0.45,0.93,0.42,1793,1.0059933499587554,1.2555734328594723,1.162138384395232,0-20,60-80,60-80,1.001785184467164,1.0026356667052163
1796,1,"high SEP, low edu",0.45,0.99,0.45,1796,1.006856270413806,1.2315586287494409,0.9647148248490998,40-60,60-80,0-20,1.001968366330023,1.002783510167747
1797,1,"high SEP, low edu",0.45,0.84,0.38,1797,1.0065778985741098,1.178615523836304,0.9488376322097392,20-40,40-60,0-20,1.0023709285397824,1.0026237203537816
1800,1,"high SEP, low edu",0.45,0.98,0.44,1800,1.0073572415069572,0.9691650784990856,1.0813370780313205,60-80,0-20,20-40,1.0018901496646069,1.0029988093401716
1802,1,"high SEP, low edu",0.45,0.96,0.44,1802,1.0074543359269466,1.0159747120270708,1.1432667953483304,60-80,0-20,40-60,1.0022617331899897,1.0026600558153496
1805,1,"high SEP, low edu",0.45,0.92,0.42,1805,1.0075545927207237,1.0260448878242925,1.071492776577417,60-80,0-20,20-40,1.001854045095205,1.0028222714021515
1809,1,"high SEP, low edu",0.45,0.98,0.45,1809,1.0066737270317865,1.1277612324711754,1.0699025570437584,20-40,20-40,20-40,1.0018603767816754,1.002993823907793
1817,1,"high SEP, low edu",0.45,0.92,0.42,1817,1.0062740434635629,1.2490007819375943,1.0544429360479992,0-20,60-80,20-40,1.0016687221663387,1.0026616334508054
1820,1,"high SEP, low edu",0.45,0.94,0.43,1820,1.0064426808257658,1.056951231924604,1.0687176614937757,0-20,0-20,20-40,1.0016746925276323,1.0032199085149385
1821,1,"high SEP, low edu",0.45,0.87,0.39,1821,1.006739403011681,1.15825201433587,0.9790866069385158,20-40,20-40,0-20,1.0019476273589167,1.0026409716008735
1822,1,"high SEP, low edu",0.45,0.92,0.42,1822,1.0064043251359096,1.0056838197056817,0.8917334788842924,0-20,0-20,0-20,1.0021009591057604,1.0025379406766182
1825,1,"high SEP, low edu",0.45,0.98,0.45,1825,1.0072469011705232,1.194599123117399,0.9193302654415826,60-80,40-60,0-20,1.002775407787187,1.0025851624340525
1827,1,"high SEP, low edu",0.45,0.95,0.43,1827,1.0069001443047674,1.255192000878307,1.087242359727512,40-60,60-80,40-60,1.0023610641221936,1.0029550915182242
1829,1,"high SEP, low edu",0.45,0.73,0.33,1829,1.0064179324073943,1.1883823389909387,1.026377122262682,0-20,40-60,20-40,1.001784278339256,1.002766543709851
1833,1,"high SEP, low edu",0.45,0.9,0.41,1833,1.0068744152298454,1.2387973172732163,0.8291684908245212,40-60,60-80,0-20,1.0019597410437635,1.0026152007042608
1840,1,"high SEP, low edu",0.45,0.85,0.38,1840,1.0068603892255157,1.267087414355812,1.050780421687929,40-60,60-80,20-40,1.001918447997466,1.0030138065727805
1841,1,"high SEP, low edu",0.45,0.92,0.42,1841,1.0068365106012047,1.2793062180075272,1.045469931728026,40-60,60-80,20-40,1.002114265438245,1.0030484424164452
1842,1,"high SEP, low edu",0.45,0.9,0.41,1842,1.0062509053940327,1.2149999226930417,0.8796865640987455,0-20,40-60,0-20,1.0018093112863489,1.002522015171451
1845,1,"high SEP, low edu",0.45,0.85,0.38,1845,1.0062410993941318,1.0792499007508678,1.0154743579200316,0-20,0-20,20-40,1.0018051880477898,1.0027442798383124
1847,1,"high SEP, low edu",0.45,0.85,0.38,1847,1.006542388975184,1.2746503964073372,0.9534520395276368,20-40,60-80,0-20,1.0018954244195744,1.0027042982413925
1848,1,"high SEP, low edu",0.45,0.81,0.37,1848,1.0072069047672598,1.038133148617851,1.1906582339797522,60-80,0-20,60-80,1.0027110442168643,1.002816016484908
1850,1,"high SEP, low edu",0.45,0.78,0.35,1850,1.006147178345986,1.0735688017238223,0.9441362759349328,0-20,0-20,0-20,1.0016940619921475,1.00264484076866
1852,1,"high SEP, low edu",0.45,0.88,0.4,1852,1.0065131024815193,1.1649144774918188,1.1746064597590962,20-40,20-40,60-80,1.0025607720137364,1.0026484899605452
1854,1,"high SEP, low edu",0.45,0.96,0.44,1854,1.007251129145594,1.0575577193553958,0.9737173505025528,60-80,0-20,0-20,1.0022343448476618,1.002818486576055
1856,1,"high SEP, low edu",0.45,0.99,0.45,1856,1.00735007829183,1.1296593634903729,1.1524168416682972,60-80,20-40,40-60,1.0023087482943145,1.0027488732489278
1860,1,"high SEP, low edu",0.45,0.97,0.44,1860,1.0071305259028265,1.109441784672058,0.972971190541044,40-60,20-40,0-20,1.00245635237682,1.0028173213842366
1862,1,"high SEP, low edu",0.45,0.93,0.42,1862,1.0073983932892494,1.2359541152057232,1.1819069232642758,60-80,60-80,60-80,1.002448168619736,1.0028877386454962
1866,1,"high SEP, low edu",0.45,0.88,0.4,1866,1.005813292641344,1.1890903891754885,1.0952293999766998,0-20,40-60,40-60,1.001718053981426,1.0025947184092705
1870,1,"high SEP, low edu",0.45,0.99,0.45,1870,1.0066085331387844,1.299634073116339,1.1678499917841694,20-40,80-100,60-80,1.0017604982158397,1.002718932068396
1874,1,"high SEP, low edu",0.45,0.96,0.43,1874,1.0067695815411806,1.217849678852026,0.960673190752456,20-40,40-60,0-20,1.0024477701050942,1.0026210353969724
1883,1,"high SEP, low edu",0.45,0.93,0.42,1883,1.007154262366671,1.0945896221511884,1.0661566854333346,60-80,0-20,20-40,1.0019748577111454,1.0028080479226569
1887,1,"high SEP, low edu",0.45,0.83,0.38,1887,1.007492282992848,1.1002529701380896,1.1550363305224678,60-80,0-20,40-60,1.0020820539232511,1.0029009713090782
1891,1,"high SEP, low edu",0.45,0.97,0.44,1891,1.0068486787101638,1.2733009511719953,0.9653379829638408,40-60,60-80,0-20,1.0018676725047502,1.0026803807796745
1892,1,"high SEP, low edu",0.45,0.93,0.42,1892,1.0068224666240306,1.110613542114442,1.1508332474434364,40-60,20-40,40-60,1.0023673205667414,1.0026693925158052
1894,1,"high SEP, low edu",0.45,0.78,0.35,1894,1.007015502942984,1.0440530191360669,1.177871703042329,40-60,0-20,60-80,1.001761538995746,1.0031787366606626
1897,1,"high SEP, low edu",0.45,0.81,0.37,1897,1.0063599098981355,1.1174755950281154,1.0739196970610712,0-20,20-40,20-40,1.0018531546231575,1.002972237348708
1900,1,"high SEP, low edu",0.45,0.96,0.43,1900,1.0059780660408522,1.2143112954935094,1.1667654725958712,0-20,40-60,60-80,1.002091467738782,1.002704671585244
1901,1,"high SEP, low edu",0.45,0.96,0.43,1901,1.006347243098784,1.2317816089182063,1.2399972015289336,0-20,60-80,60-80,1.0018910123316824,1.0028907289069289
1903,1,"high SEP, low edu",0.45,0.96,0.44,1903,1.0073346645831391,1.2404724643864768,1.1256221150646706,60-80,60-80,40-60,1.00239534579588,1.0027636955049493
1906,1,"high SEP, low edu",0.45,0.73,0.33,1906,1.006333435772458,1.069128573605249,0.8942455326454555,0-20,0-20,0-20,1.0016402214667277,1.0027204264145908
1917,1,"high SEP, low edu",0.45,0.98,0.44,1917,1.0061099714945314,1.221088670059806,1.168141480588189,0-20,40-60,60-80,1.001695641967247,1.0027368509217265
1926,1,"high SEP, low edu",0.45,0.77,0.35,1926,1.0062805310841925,1.1174914307315942,1.0428740792626463,0-20,20-40,20-40,1.0018464991421552,1.0027378036202408
1929,1,"high SEP, low edu",0.45,0.85,0.39,1929,1.0060850061773503,1.158094162967859,1.1652253951049694,0-20,20-40,60-80,1.0018223262012775,1.0028222705363383
1934,1,"high SEP, low edu",0.45,0.97,0.44,1934,1.006580703738127,1.0902101148614398,0.8785457330472498,20-40,0-20,0-20,1.002940002226176,1.002628195789891
1941,1,"high SEP, low edu",0.45,0.97,0.44,1941,1.006954093502313,1.117751952608618,1.1191012254354806,40-60,20-40,40-60,1.0016477625669342,1.002736373965789
1948,1,"high SEP, low edu",0.45,0.94,0.42,1948,1.0061444027949098,1.2091067704891985,0.8993263127584732,0-20,40-60,0-20,1.002269606055791,1.0024967665826985
1949,1,"high SEP, low edu",0.45,0.92,0.42,1949,1.006936981706822,1.1395386730686303,0.7326226952897655,40-60,20-40,0-20,1.0025031698351334,1.0024798402507409
1951,1,"high SEP, low edu",0.45,0.83,0.38,1951,1.006152089729769,1.144201126295061,0.9503995640098398,0-20,20-40,0-20,1.0017973004689047,1.0024460846182164
1952,1,"high SEP, low edu",0.45,0.87,0.39,1952,1.006822520012853,1.16995170764997,1.0707827520343849,40-60,40-60,20-40,1.0019745171277508,1.0029094848236697
1953,1,"high SEP, low edu",0.45,0.89,0.41,1953,1.0065889199955995,1.2113110938724785,0.9894932317605432,20-40,40-60,0-20,1.001941380956472,1.0026680014656977
1958,1,"high SEP, low edu",0.45,0.96,0.43,1958,1.0066242095050084,1.2645498229952672,1.1633904502710364,20-40,60-80,60-80,1.001817591936002,1.0029561281532522
1967,1,"high SEP, low edu",0.45,0.83,0.38,1967,1.0071197884907674,1.0576078117492522,1.0209245159391622,40-60,0-20,20-40,1.0020747015308105,1.0026022369771217
1971,1,"high SEP, low edu",0.45,0.99,0.45,1971,1.0067248679106808,1.240998852758585,1.105634423868353,20-40,60-80,40-60,1.0022956229226976,1.0027085759457812
1974,1,"high SEP, low edu",0.45,0.87,0.39,1974,1.0072023635967151,1.2195862353000757,0.914125795108548,60-80,40-60,0-20,1.0021892773964278,1.0027214169322174
