combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
816,2,low edu,0.69,0.53,0.36,816,1.0071919959295057,1.1695742516833976,0.9417253717057984,60-80,40-60,0-20,1.0030480018367829,1.0024843352976558
817,2,high SEP,0.69,0.63,0.43,817,1.0073081176780163,1.0990766203821745,1.3095895576555323,60-80,0-20,80-100,1.0026517515754814,1.003313745809548
817,2,low edu,0.69,0.6,0.41,817,1.0073081176780163,1.0990766203821745,1.3095895576555323,60-80,0-20,80-100,1.0026517515754814,1.003313745809548
818,2,high SEP,0.69,0.77,0.53,818,1.0080162427238148,1.2696527565851077,1.010975762810037,80-100,60-80,20-40,1.0022264414126592,1.0028358043858108
818,2,low edu,0.69,0.59,0.4,818,1.0080162427238148,1.2696527565851077,1.010975762810037,80-100,60-80,20-40,1.0022264414126592,1.0028358043858108
819,2,high SEP,0.69,0.56,0.39,819,1.00721417171106,1.1658945911587224,1.0697138605740155,60-80,20-40,20-40,1.0023907008154227,1.003005024236081
819,2,low edu,0.69,0.51,0.35,819,1.00721417171106,1.1658945911587224,1.0697138605740155,60-80,20-40,20-40,1.0023907008154227,1.003005024236081
820,2,high SEP,0.69,0.55,0.38,820,1.0064254836503432,1.0466278750741913,1.214732540632359,0-20,0-20,60-80,1.0018253279689222,1.0030339294909842
820,2,low edu,0.69,0.55,0.38,820,1.0064254836503432,1.0466278750741913,1.214732540632359,0-20,0-20,60-80,1.0018253279689222,1.0030339294909842
821,2,high SEP,0.69,0.68,0.47,821,1.007781336854062,1.206086652143059,1.21867807734226,80-100,40-60,60-80,1.002712826520483,1.0029424139568548
821,2,low edu,0.69,0.55,0.38,821,1.007781336854062,1.206086652143059,1.21867807734226,80-100,40-60,60-80,1.002712826520483,1.0029424139568548
822,2,high SEP,0.69,0.67,0.46,822,1.0077731343996754,1.2959009004910975,1.05061108380078,80-100,80-100,20-40,1.0026813657341227,1.002997544536626
822,2,low edu,0.69,0.53,0.36,822,1.0077731343996754,1.2959009004910975,1.05061108380078,80-100,80-100,20-40,1.0026813657341227,1.002997544536626
823,2,high SEP,0.69,0.71,0.49,823,1.0069662458436912,1.2366693959175672,0.9462468906966072,40-60,60-80,0-20,1.0026493508525252,1.002890184330082
823,2,low edu,0.69,0.5,0.35,823,1.0069662458436912,1.2366693959175672,0.9462468906966072,40-60,60-80,0-20,1.0026493508525252,1.002890184330082
825,2,high SEP,0.69,0.89,0.62,825,1.007868748474207,1.3517680244506831,0.976374257446814,80-100,80-100,0-20,1.0028159418336748,1.0029514096436043
825,2,low edu,0.69,0.52,0.36,825,1.007868748474207,1.3517680244506831,0.976374257446814,80-100,80-100,0-20,1.0028159418336748,1.0029514096436043
826,2,high SEP,0.69,0.57,0.39,826,1.0063210273961838,1.2642013456747585,1.1251028312798963,0-20,60-80,40-60,1.0017558514400828,1.002701468413965
826,2,low edu,0.69,0.52,0.36,826,1.0063210273961838,1.2642013456747585,1.1251028312798963,0-20,60-80,40-60,1.0017558514400828,1.002701468413965
827,2,high SEP,0.69,0.73,0.5,827,1.0067097315870503,1.3650599535749166,0.8352871645836062,20-40,80-100,0-20,1.002537515173497,1.002552535554103
827,2,low edu,0.69,0.48,0.33,827,1.0067097315870503,1.3650599535749166,0.8352871645836062,20-40,80-100,0-20,1.002537515173497,1.002552535554103
828,2,high SEP,0.69,0.8,0.55,828,1.0079256289706866,1.2321586711419117,1.0685243759045282,80-100,60-80,20-40,1.0029765362158651,1.0026289473760166
828,2,low edu,0.69,0.67,0.46,828,1.0079256289706866,1.2321586711419117,1.0685243759045282,80-100,60-80,20-40,1.0029765362158651,1.0026289473760166
829,2,high SEP,0.69,0.58,0.4,829,1.00670433898577,1.1837686334493116,1.1043811461911663,20-40,40-60,40-60,1.0019522891912955,1.0028651136937818
829,2,low edu,0.69,0.53,0.37,829,1.00670433898577,1.1837686334493116,1.1043811461911663,20-40,40-60,40-60,1.0019522891912955,1.0028651136937818
830,3,low SEP,0.31,0.97,0.3,830,1.0066404892323717,0.9917370399072212,1.1511217200330637,20-40,0-20,40-60,1.001976677268198,1.0028214990508248
830,3,high SEP,0.69,0.52,0.36,830,1.0066404892323717,0.9917370399072212,1.1511217200330637,20-40,0-20,40-60,1.001976677268198,1.0028214990508248
830,3,low edu,0.69,0.52,0.36,830,1.0066404892323717,0.9917370399072212,1.1511217200330637,20-40,0-20,40-60,1.001976677268198,1.0028214990508248
831,2,high SEP,0.69,0.6,0.41,831,1.0065855452923578,1.1370748294183894,1.1279617794563492,20-40,20-40,40-60,1.0019647774997569,1.0027803827646518
831,2,low edu,0.69,0.52,0.36,831,1.0065855452923578,1.1370748294183894,1.1279617794563492,20-40,20-40,40-60,1.0019647774997569,1.0027803827646518
832,2,high SEP,0.69,0.62,0.43,832,1.0072162826760085,1.0906314775620087,0.9495375611656164,60-80,0-20,0-20,1.0029642863836068,1.0025969463169275
832,2,low edu,0.69,0.53,0.36,832,1.0072162826760085,1.0906314775620087,0.9495375611656164,60-80,0-20,0-20,1.0029642863836068,1.0025969463169275
833,2,high SEP,0.69,0.63,0.43,833,1.006932728767015,1.2659231306172365,1.1256103738719376,40-60,60-80,40-60,1.0018765805345826,1.0029307574265411
833,2,low edu,0.69,0.53,0.36,833,1.006932728767015,1.2659231306172365,1.1256103738719376,40-60,60-80,40-60,1.0018765805345826,1.0029307574265411
834,2,high SEP,0.69,0.86,0.59,834,1.0080796251101976,1.2566599186381429,1.0589938297622916,80-100,60-80,20-40,1.0023754391147182,1.002685285509926
834,2,low edu,0.69,0.6,0.41,834,1.0080796251101976,1.2566599186381429,1.0589938297622916,80-100,60-80,20-40,1.0023754391147182,1.002685285509926
835,2,high SEP,0.69,0.65,0.45,835,1.0072391346460787,1.2345746803782296,1.1686727601121984,60-80,60-80,60-80,1.0026387727369666,1.0026108694624798
835,2,low edu,0.69,0.56,0.38,835,1.0072391346460787,1.2345746803782296,1.1686727601121984,60-80,60-80,60-80,1.0026387727369666,1.0026108694624798
836,2,high SEP,0.69,0.59,0.41,836,1.0074315928642543,1.0978482055227463,1.1104495340864315,60-80,0-20,40-60,1.0017425789163514,1.0031436427325062
836,2,low edu,0.69,0.64,0.44,836,1.0074315928642543,1.0978482055227463,1.1104495340864315,60-80,0-20,40-60,1.0017425789163514,1.0031436427325062
837,2,high SEP,0.69,0.59,0.41,837,1.006829753974728,1.169957494164039,0.9037577283967084,40-60,40-60,0-20,1.0026181283148092,1.0027174147053657
837,2,low edu,0.69,0.49,0.34,837,1.006829753974728,1.169957494164039,0.9037577283967084,40-60,40-60,0-20,1.0026181283148092,1.0027174147053657
838,2,high SEP,0.69,0.65,0.45,838,1.0081874113809322,1.1570887065564717,1.0642599293873365,80-100,20-40,20-40,1.002925668036449,1.002683218504555
838,2,low edu,0.69,0.54,0.37,838,1.0081874113809322,1.1570887065564717,1.0642599293873365,80-100,20-40,20-40,1.002925668036449,1.002683218504555
839,2,high SEP,0.69,0.59,0.41,839,1.00696746339779,1.1624964067134411,1.0683035750191456,40-60,20-40,20-40,1.002663557639216,1.0026980536562953
839,2,low edu,0.69,0.52,0.36,839,1.00696746339779,1.1624964067134411,1.0683035750191456,40-60,20-40,20-40,1.002663557639216,1.0026980536562953
840,2,high SEP,0.69,0.64,0.44,840,1.007149608253803,1.2303487209306316,1.270195655224812,60-80,60-80,80-100,1.002849355836312,1.0027588929354148
840,2,low edu,0.69,0.56,0.38,840,1.007149608253803,1.2303487209306316,1.270195655224812,60-80,60-80,80-100,1.002849355836312,1.0027588929354148
841,2,high SEP,0.69,0.54,0.37,841,1.0068477200675985,1.1924763526099225,1.0984692263107867,40-60,40-60,40-60,1.0017331253229724,1.0029466267460738
841,2,low edu,0.69,0.53,0.37,841,1.0068477200675985,1.1924763526099225,1.0984692263107867,40-60,40-60,40-60,1.0017331253229724,1.0029466267460738
842,2,high SEP,0.69,0.68,0.47,842,1.007051357746927,1.335832715083477,1.1828761188809556,40-60,80-100,60-80,1.002345857712145,1.002714028618572
842,2,low edu,0.69,0.57,0.39,842,1.007051357746927,1.335832715083477,1.1828761188809556,40-60,80-100,60-80,1.002345857712145,1.002714028618572
843,2,high SEP,0.69,0.56,0.39,843,1.006580272067374,1.1569480037722324,0.9624658816821636,20-40,20-40,0-20,1.0017658936455236,1.002704143887107
843,2,low edu,0.69,0.49,0.34,843,1.006580272067374,1.1569480037722324,0.9624658816821636,20-40,20-40,0-20,1.0017658936455236,1.002704143887107
844,2,high SEP,0.69,0.58,0.4,844,1.0065079859375672,1.191583349726394,1.1742474684154636,20-40,40-60,60-80,1.0020728414571085,1.002661493353197
844,2,low edu,0.69,0.53,0.36,844,1.0065079859375672,1.191583349726394,1.1742474684154636,20-40,40-60,60-80,1.0020728414571085,1.002661493353197
845,2,high SEP,0.69,0.62,0.43,845,1.0070001528218453,1.27236431827687,1.0824787490903125,40-60,60-80,20-40,1.0017154721060908,1.0025419413284553
845,2,low edu,0.69,0.56,0.38,845,1.0070001528218453,1.27236431827687,1.0824787490903125,40-60,60-80,20-40,1.0017154721060908,1.0025419413284553
846,2,high SEP,0.69,0.55,0.38,846,1.0070832681205677,1.1443110318008427,1.1456918677239394,40-60,20-40,40-60,1.0019436361487242,1.0028791318409196
846,2,low edu,0.69,0.55,0.37,846,1.0070832681205677,1.1443110318008427,1.1456918677239394,40-60,20-40,40-60,1.0019436361487242,1.0028791318409196
847,2,high SEP,0.69,0.57,0.39,847,1.0063186102012311,1.055929003541458,1.0295358416298557,0-20,0-20,20-40,1.0017712673100798,1.0024920106026702
847,2,low edu,0.69,0.52,0.35,847,1.0063186102012311,1.055929003541458,1.0295358416298557,0-20,0-20,20-40,1.0017712673100798,1.0024920106026702
848,2,high SEP,0.69,0.62,0.43,848,1.0069858590238503,1.2920788403297228,1.395276884975078,40-60,60-80,80-100,1.0018966957311215,1.0029662640898138
848,2,low edu,0.69,0.88,0.6,848,1.0069858590238503,1.2920788403297228,1.395276884975078,40-60,60-80,80-100,1.0018966957311215,1.0029662640898138
849,2,high SEP,0.69,0.57,0.4,849,1.0064858193213155,1.1768173713850776,1.1019870008297474,20-40,40-60,40-60,1.002179165948943,1.0030602632234873
849,2,low edu,0.69,0.52,0.36,849,1.0064858193213155,1.1768173713850776,1.1019870008297474,20-40,40-60,40-60,1.002179165948943,1.0030602632234873
850,1,low edu,0.69,0.7,0.48,850,1.0094360400283433,1.2263059162816243,1.0216021476464845,80-100,60-80,20-40,1.0032473993932385,1.0026424039936328
851,2,high SEP,0.69,0.58,0.4,851,1.006023440350081,1.2123406384771682,1.081667315278651,0-20,40-60,20-40,1.0016638747500974,1.0025443307686963
851,2,low edu,0.69,0.51,0.35,851,1.006023440350081,1.2123406384771682,1.081667315278651,0-20,40-60,20-40,1.0016638747500974,1.0025443307686963
852,2,high SEP,0.69,0.55,0.38,852,1.007039672106968,1.2013494322275644,1.296627256181897,40-60,40-60,80-100,1.0021616305478926,1.0029727203834915
852,2,low edu,0.69,0.69,0.48,852,1.007039672106968,1.2013494322275644,1.296627256181897,40-60,40-60,80-100,1.0021616305478926,1.0029727203834915
853,2,high SEP,0.69,0.58,0.4,853,1.0075533892545057,1.0232130873328988,1.1016879133003716,60-80,0-20,40-60,1.0027589905291947,1.0028286952128838
853,2,low edu,0.69,0.54,0.37,853,1.0075533892545057,1.0232130873328988,1.1016879133003716,60-80,0-20,40-60,1.0027589905291947,1.0028286952128838
854,2,high SEP,0.69,0.53,0.36,854,1.006613128075276,0.9259594009773138,1.1739590781994549,20-40,0-20,60-80,1.0017471456731064,1.0026362707832006
854,2,low edu,0.69,0.56,0.38,854,1.006613128075276,0.9259594009773138,1.1739590781994549,20-40,0-20,60-80,1.0017471456731064,1.0026362707832006
855,2,high SEP,0.69,0.61,0.42,855,1.0067855281073828,1.1218813560343208,1.1169224352301663,20-40,20-40,40-60,1.001754153330512,1.0025558502004632
855,2,low edu,0.69,0.54,0.37,855,1.0067855281073828,1.1218813560343208,1.1169224352301663,20-40,20-40,40-60,1.001754153330512,1.0025558502004632
856,2,high SEP,0.69,0.56,0.39,856,1.0059573403899706,1.179994304281208,0.9322439506413882,0-20,40-60,0-20,1.0017144032766223,1.0024486257662684
856,2,low edu,0.69,0.5,0.34,856,1.0059573403899706,1.179994304281208,0.9322439506413882,0-20,40-60,0-20,1.0017144032766223,1.0024486257662684
857,2,high SEP,0.69,0.89,0.61,857,1.0073071465004295,1.3579697179808847,1.1224782449894128,60-80,80-100,40-60,1.0026414540740227,1.0026602063680587
857,2,low edu,0.69,0.56,0.38,857,1.0073071465004295,1.3579697179808847,1.1224782449894128,60-80,80-100,40-60,1.0026414540740227,1.0026602063680587
858,2,high SEP,0.69,0.63,0.44,858,1.0070385248625682,1.2903086421929038,0.9894304895326632,40-60,60-80,0-20,1.0025908240357475,1.0027620489298823
858,2,low edu,0.69,0.51,0.35,858,1.0070385248625682,1.2903086421929038,0.9894304895326632,40-60,60-80,0-20,1.0025908240357475,1.0027620489298823
859,2,high SEP,0.69,0.71,0.49,859,1.0068955447930554,1.3213392025434276,1.25839079054823,40-60,80-100,80-100,1.0024840750374844,1.002768049451117
859,2,low edu,0.69,0.57,0.39,859,1.0068955447930554,1.3213392025434276,1.25839079054823,40-60,80-100,80-100,1.0024840750374844,1.002768049451117
860,2,high SEP,0.69,0.6,0.42,860,1.0069124188708374,1.2879409853111414,1.0425194837926868,40-60,60-80,20-40,1.0023202283716763,1.0027073092072956
860,2,low edu,0.69,0.51,0.35,860,1.0069124188708374,1.2879409853111414,1.0425194837926868,40-60,60-80,20-40,1.0023202283716763,1.0027073092072956
861,2,high SEP,0.69,0.53,0.36,861,1.0068351360854386,1.1250215387655742,1.256925186489041,40-60,20-40,80-100,1.0018598526915168,1.002857628654095
861,2,low edu,0.69,0.57,0.39,861,1.0068351360854386,1.1250215387655742,1.256925186489041,40-60,20-40,80-100,1.0018598526915168,1.002857628654095
862,2,high SEP,0.69,0.54,0.37,862,1.0064811985770183,1.0032399014695492,1.0198707443519366,0-20,0-20,20-40,1.0023307248440645,1.0028263413498544
862,2,low edu,0.69,0.51,0.35,862,1.0064811985770183,1.0032399014695492,1.0198707443519366,0-20,0-20,20-40,1.0023307248440645,1.0028263413498544
863,2,high SEP,0.69,0.61,0.42,863,1.007169243019788,1.2732769896921536,0.9642039321641048,60-80,60-80,0-20,1.0019501198149048,1.0027317773937492
863,2,low edu,0.69,0.52,0.35,863,1.007169243019788,1.2732769896921536,0.9642039321641048,60-80,60-80,0-20,1.0019501198149048,1.0027317773937492
864,2,high SEP,0.69,0.59,0.41,864,1.0071098883839835,1.2363597679741172,1.2064760269289123,40-60,60-80,60-80,1.0024455709537523,1.0029447984535658
864,2,low edu,0.69,0.54,0.37,864,1.0071098883839835,1.2363597679741172,1.2064760269289123,40-60,60-80,60-80,1.0024455709537523,1.0029447984535658
865,2,high SEP,0.69,0.59,0.41,865,1.0072048875929696,1.1984809046993994,1.0041046980622013,60-80,40-60,0-20,1.0016968296675344,1.0028771439793822
865,2,low edu,0.69,0.53,0.37,865,1.0072048875929696,1.1984809046993994,1.0041046980622013,60-80,40-60,0-20,1.0016968296675344,1.0028771439793822
866,2,high SEP,0.69,0.78,0.54,866,1.0066790199992466,1.3379782316867035,1.3213590194521705,20-40,80-100,80-100,1.001878470809063,1.002674845670516
866,2,low edu,0.69,0.63,0.44,866,1.0066790199992466,1.3379782316867035,1.3213590194521705,20-40,80-100,80-100,1.001878470809063,1.002674845670516
867,2,high SEP,0.69,0.53,0.37,867,1.0068897033035429,1.0826636368933389,1.088947607611699,40-60,0-20,40-60,1.0018741107365434,1.002889837920954
867,2,low edu,0.69,0.52,0.36,867,1.0068897033035429,1.0826636368933389,1.088947607611699,40-60,0-20,40-60,1.0018741107365434,1.002889837920954
868,2,high SEP,0.69,0.62,0.43,868,1.007310149361637,1.2319014211118091,1.075909387861671,60-80,60-80,20-40,1.0020063806490322,1.0029137250398017
868,2,low edu,0.69,0.54,0.37,868,1.007310149361637,1.2319014211118091,1.075909387861671,60-80,60-80,20-40,1.0020063806490322,1.0029137250398017
869,2,high SEP,0.69,0.55,0.38,869,1.0073880563113446,1.0782358312816582,1.1052654800185384,60-80,0-20,40-60,1.002301323132538,1.002935771304193
869,2,low edu,0.69,0.53,0.36,869,1.0073880563113446,1.0782358312816582,1.1052654800185384,60-80,0-20,40-60,1.002301323132538,1.002935771304193
870,2,high SEP,0.69,0.64,0.44,870,1.0067907476631617,1.1916140101695605,1.151243279792283,20-40,40-60,40-60,1.002898518240108,1.0029333694532794
870,2,low edu,0.69,0.53,0.36,870,1.0067907476631617,1.1916140101695605,1.151243279792283,20-40,40-60,40-60,1.002898518240108,1.0029333694532794
871,2,high SEP,0.69,0.53,0.37,871,1.0068013818302486,1.1103557264455663,1.199197834656769,20-40,20-40,60-80,1.0020676341887107,1.0029703945766844
871,2,low edu,0.69,0.54,0.37,871,1.0068013818302486,1.1103557264455663,1.199197834656769,20-40,20-40,60-80,1.0020676341887107,1.0029703945766844
872,2,high SEP,0.69,0.61,0.42,872,1.0064160919131897,1.1637596659886924,1.1582466994755058,0-20,20-40,40-60,1.0020969904224586,1.002703638045299
872,2,low edu,0.69,0.54,0.37,872,1.0064160919131897,1.1637596659886924,1.1582466994755058,0-20,20-40,40-60,1.0020969904224586,1.002703638045299
873,2,high SEP,0.69,0.73,0.5,873,1.006710280890129,1.274364424360324,0.9246025529714448,20-40,60-80,0-20,1.0024208639646166,1.0026937133466245
873,2,low edu,0.69,0.5,0.35,873,1.006710280890129,1.274364424360324,0.9246025529714448,20-40,60-80,0-20,1.0024208639646166,1.0026937133466245
874,2,high SEP,0.69,0.78,0.54,874,1.0075479526508209,1.2216303955650325,1.292494767125345,60-80,40-60,80-100,1.0030078000118616,1.0026975032146526
874,2,low edu,0.69,0.6,0.41,874,1.0075479526508209,1.2216303955650325,1.292494767125345,60-80,40-60,80-100,1.0030078000118616,1.0026975032146526
875,2,high SEP,0.69,0.57,0.39,875,1.0074288003900391,1.0055043935287868,1.1858175534721236,60-80,0-20,60-80,1.0027235406878954,1.0029433535241494
875,2,low edu,0.69,0.59,0.41,875,1.0074288003900391,1.0055043935287868,1.1858175534721236,60-80,0-20,60-80,1.0027235406878954,1.0029433535241494
876,2,high SEP,0.69,0.55,0.38,876,1.0065332962763842,1.224542004776941,0.9856421339187228,20-40,40-60,0-20,1.0017531229153598,1.002743555175766
876,2,low edu,0.69,0.51,0.35,876,1.0065332962763842,1.224542004776941,0.9856421339187228,20-40,40-60,0-20,1.0017531229153598,1.002743555175766
877,2,high SEP,0.69,0.58,0.4,877,1.0073887171622549,1.200862521336191,0.9806252467475745,60-80,40-60,0-20,1.001798566758625,1.0030643596996842
877,2,low edu,0.69,0.52,0.36,877,1.0073887171622549,1.200862521336191,0.9806252467475745,60-80,40-60,0-20,1.001798566758625,1.0030643596996842
878,2,high SEP,0.69,0.68,0.47,878,1.007510510141497,1.2686818517466325,1.140017792174396,60-80,60-80,40-60,1.0026145969688074,1.0027676996097097
878,2,low edu,0.69,0.54,0.37,878,1.007510510141497,1.2686818517466325,1.140017792174396,60-80,60-80,40-60,1.0026145969688074,1.0027676996097097
879,3,low SEP,0.31,1.0,0.31,879,1.0062700295718572,1.0483951000357168,1.115990086672829,0-20,0-20,40-60,1.0016402289160573,1.0027727352174427
879,3,high SEP,0.69,0.52,0.36,879,1.0062700295718572,1.0483951000357168,1.115990086672829,0-20,0-20,40-60,1.0016402289160573,1.0027727352174427
879,3,low edu,0.69,0.52,0.36,879,1.0062700295718572,1.0483951000357168,1.115990086672829,0-20,0-20,40-60,1.0016402289160573,1.0027727352174427
880,2,high SEP,0.69,0.58,0.4,880,1.0067817782379402,1.0995346035820677,1.1035098171327384,20-40,0-20,40-60,1.0021777869020518,1.0026602530007112
880,2,low edu,0.69,0.53,0.37,880,1.0067817782379402,1.0995346035820677,1.1035098171327384,20-40,0-20,40-60,1.0021777869020518,1.0026602530007112
881,2,high SEP,0.69,0.73,0.5,881,1.0076097343102766,1.2952306414180734,1.1147242791002894,80-100,80-100,40-60,1.0024099624698568,1.0029973072131306
881,2,low edu,0.69,0.55,0.38,881,1.0076097343102766,1.2952306414180734,1.1147242791002894,80-100,80-100,40-60,1.0024099624698568,1.0029973072131306
882,2,high SEP,0.69,0.6,0.42,882,1.006402224691629,1.2165470121650934,0.913742379888173,0-20,40-60,0-20,1.00208233155821,1.0026879735140464
882,2,low edu,0.69,0.49,0.34,882,1.006402224691629,1.2165470121650934,0.913742379888173,0-20,40-60,0-20,1.00208233155821,1.0026879735140464
883,2,high SEP,0.69,0.58,0.4,883,1.00615958401308,1.2734055189112627,0.9925653452361912,0-20,60-80,0-20,1.002016527882754,1.0027658389264325
883,2,low edu,0.69,0.49,0.34,883,1.00615958401308,1.2734055189112627,0.9925653452361912,0-20,60-80,0-20,1.002016527882754,1.0027658389264325
884,2,high SEP,0.69,0.68,0.47,884,1.0069198949349052,1.1133664833304593,1.1219110005156407,40-60,20-40,40-60,1.0017313139616288,1.002905022351545
884,2,low edu,0.69,0.64,0.44,884,1.0069198949349052,1.1133664833304593,1.1219110005156407,40-60,20-40,40-60,1.0017313139616288,1.002905022351545
885,2,high SEP,0.69,0.6,0.42,885,1.0066118010696816,1.1831866426820956,1.197882792921012,20-40,40-60,60-80,1.0026809831837764,1.0027964618296337
885,2,low edu,0.69,0.52,0.36,885,1.0066118010696816,1.1831866426820956,1.197882792921012,20-40,40-60,60-80,1.0026809831837764,1.0027964618296337
886,2,high SEP,0.69,0.6,0.41,886,1.0073336293079236,1.2202772497011332,1.3439492265770197,60-80,40-60,80-100,1.0028426890489206,1.0031192706683547
886,2,low edu,0.69,0.63,0.43,886,1.0073336293079236,1.2202772497011332,1.3439492265770197,60-80,40-60,80-100,1.0028426890489206,1.0031192706683547
887,2,high SEP,0.69,0.61,0.42,887,1.0065396691660236,1.3176897050911136,1.0023513430429416,20-40,80-100,0-20,1.0016729622760414,1.0027735803292197
887,2,low edu,0.69,0.5,0.35,887,1.0065396691660236,1.3176897050911136,1.0023513430429416,20-40,80-100,0-20,1.0016729622760414,1.0027735803292197
888,3,low SEP,0.31,0.95,0.29,888,1.0064564313369748,0.969791142561091,1.2669255012507308,0-20,0-20,80-100,1.0019146409051376,1.0026178968871409
888,3,high SEP,0.69,0.51,0.35,888,1.0064564313369748,0.969791142561091,1.2669255012507308,0-20,0-20,80-100,1.0019146409051376,1.0026178968871409
888,3,low edu,0.69,0.58,0.4,888,1.0064564313369748,0.969791142561091,1.2669255012507308,0-20,0-20,80-100,1.0019146409051376,1.0026178968871409
889,2,high SEP,0.69,0.58,0.4,889,1.0067744600794466,1.2071425233969393,0.914063758112854,20-40,40-60,0-20,1.0024177172043107,1.0026535139185446
889,2,low edu,0.69,0.49,0.34,889,1.0067744600794466,1.2071425233969393,0.914063758112854,20-40,40-60,0-20,1.0024177172043107,1.0026535139185446
890,2,high SEP,0.69,0.56,0.38,890,1.0058842803467227,1.1131746949085353,1.2001038944859117,0-20,20-40,60-80,1.0019275003501154,1.0027581586819545
890,2,low edu,0.69,0.54,0.37,890,1.0058842803467227,1.1131746949085353,1.2001038944859117,0-20,20-40,60-80,1.0019275003501154,1.0027581586819545
891,2,high SEP,0.69,0.57,0.4,891,1.006499114202372,1.2490887685915912,1.2355562135356857,20-40,60-80,60-80,1.0019439747723276,1.0029262947952615
891,2,low edu,0.69,0.62,0.42,891,1.006499114202372,1.2490887685915912,1.2355562135356857,20-40,60-80,60-80,1.0019439747723276,1.0029262947952615
892,2,high SEP,0.69,0.62,0.43,892,1.0065688901569263,1.314582871956813,1.2828860237638051,20-40,80-100,80-100,1.0017887556954326,1.0029679160706615
892,2,low edu,0.69,0.57,0.39,892,1.0065688901569263,1.314582871956813,1.2828860237638051,20-40,80-100,80-100,1.0017887556954326,1.0029679160706615
893,2,high SEP,0.69,0.79,0.55,893,1.0070143307336354,1.3496266416954088,1.1843511947745435,40-60,80-100,60-80,1.0025324384458585,1.0026077779833713
893,2,low edu,0.69,0.57,0.39,893,1.0070143307336354,1.3496266416954088,1.1843511947745435,40-60,80-100,60-80,1.0025324384458585,1.0026077779833713
894,2,high SEP,0.69,0.53,0.36,894,1.0061936541006686,1.10109253188476,1.234516201619437,0-20,0-20,60-80,1.0016702710539962,1.0030252354450058
894,2,low edu,0.69,0.56,0.39,894,1.0061936541006686,1.10109253188476,1.234516201619437,0-20,0-20,60-80,1.0016702710539962,1.0030252354450058
895,2,high SEP,0.69,0.54,0.37,895,1.0068450243586085,1.1451509692355162,1.1440077875489665,40-60,20-40,40-60,1.0019692998197227,1.002595404061846
895,2,low edu,0.69,0.55,0.38,895,1.0068450243586085,1.1451509692355162,1.1440077875489665,40-60,20-40,40-60,1.0019692998197227,1.002595404061846
896,2,high SEP,0.69,0.8,0.55,896,1.0068002588487954,1.3501376385013255,0.9815410854713597,20-40,80-100,0-20,1.0029288900312336,1.0026868867436425
896,2,low edu,0.69,0.5,0.34,896,1.0068002588487954,1.3501376385013255,0.9815410854713597,20-40,80-100,0-20,1.0029288900312336,1.0026868867436425
897,2,high SEP,0.69,0.52,0.36,897,1.00604110534721,1.034299901667005,1.0390442980679462,0-20,0-20,20-40,1.001762681522131,1.0026086649971555
897,2,low edu,0.69,0.49,0.34,897,1.00604110534721,1.034299901667005,1.0390442980679462,0-20,0-20,20-40,1.001762681522131,1.0026086649971555
898,2,high SEP,0.69,0.57,0.39,898,1.006844946951694,1.1800134235092483,0.9706508221239174,40-60,40-60,0-20,1.0022076142988483,1.0028406614195031
898,2,low edu,0.69,0.51,0.35,898,1.006844946951694,1.1800134235092483,0.9706508221239174,40-60,40-60,0-20,1.0022076142988483,1.0028406614195031
899,2,high SEP,0.69,0.52,0.36,899,1.0062697023570313,1.0751472541022846,1.251400882715499,0-20,0-20,80-100,1.001953607348235,1.0028307566400592
899,2,low edu,0.69,0.55,0.37,899,1.0062697023570313,1.0751472541022846,1.251400882715499,0-20,0-20,80-100,1.001953607348235,1.0028307566400592
900,2,high SEP,0.69,0.75,0.52,900,1.0075011502190976,1.2564225850051642,1.2194661185600566,60-80,60-80,60-80,1.0031095969062676,1.0027480805536937
900,2,low edu,0.69,0.56,0.39,900,1.0075011502190976,1.2564225850051642,1.2194661185600566,60-80,60-80,60-80,1.0031095969062676,1.0027480805536937
901,2,high SEP,0.69,0.62,0.43,901,1.007559161305639,1.2153968287394017,1.1061084842556543,60-80,40-60,40-60,1.0026054000031484,1.002691925640513
901,2,low edu,0.69,0.52,0.36,901,1.007559161305639,1.2153968287394017,1.1061084842556543,60-80,40-60,40-60,1.0026054000031484,1.002691925640513
902,2,high SEP,0.69,0.6,0.41,902,1.0072282446526344,1.1517593775852382,1.1881373973158975,60-80,20-40,60-80,1.0025573070515346,1.002601614126962
902,2,low edu,0.69,0.55,0.38,902,1.0072282446526344,1.1517593775852382,1.1881373973158975,60-80,20-40,60-80,1.0025573070515346,1.002601614126962
903,2,high SEP,0.69,0.64,0.44,903,1.0074988838302543,1.2613251184850551,1.228528326623512,60-80,60-80,60-80,1.0027170139298185,1.002719715876003
903,2,low edu,0.69,0.56,0.38,903,1.0074988838302543,1.2613251184850551,1.228528326623512,60-80,60-80,60-80,1.0027170139298185,1.002719715876003
904,2,high SEP,0.69,0.55,0.38,904,1.0066874558530512,1.061798470238372,1.2646281852233372,20-40,0-20,80-100,1.0018520700367817,1.0027686110231282
904,2,low edu,0.69,0.59,0.4,904,1.0066874558530512,1.061798470238372,1.2646281852233372,20-40,0-20,80-100,1.0018520700367817,1.0027686110231282
