combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
5056,2,high SEP,0.69,0.52,0.36,5056,1.0066291736010982,1.0386813559763914,1.101795467298018,20-40,0-20,40-60,1.0023756213189794,1.0027219353247596
5056,2,low edu,0.69,0.43,0.3,5056,1.0066291736010982,1.0386813559763914,1.101795467298018,20-40,0-20,40-60,1.0023756213189794,1.0027219353247596
5057,1,low edu,0.69,0.45,0.31,5057,1.007106471707549,1.156707969504683,1.2253022644956624,40-60,20-40,60-80,1.0019257548871363,1.0029333632705428
5058,1,low edu,0.69,0.42,0.29,5058,1.007531519570875,1.383667395413059,0.923349908428854,60-80,80-100,0-20,1.0028376375512666,1.0028328033189793
5059,2,high SEP,0.69,0.55,0.38,5059,1.006740918149958,1.2912584314659732,1.2448741081223675,20-40,60-80,80-100,1.0021568092425852,1.002688901848606
5059,2,low edu,0.69,0.45,0.31,5059,1.006740918149958,1.2912584314659732,1.2448741081223675,20-40,60-80,80-100,1.0021568092425852,1.002688901848606
5060,2,high SEP,0.69,0.5,0.35,5060,1.0070818792953151,1.061642963835435,1.1098762254534833,40-60,0-20,40-60,1.0022770357957045,1.002955640496572
5060,2,low edu,0.69,0.44,0.3,5060,1.0070818792953151,1.061642963835435,1.1098762254534833,40-60,0-20,40-60,1.0022770357957045,1.002955640496572
5061,2,high SEP,0.69,0.52,0.36,5061,1.007052124011583,1.1829081068869718,1.142803551343317,40-60,40-60,40-60,1.0021564085963592,1.0026241697796543
5061,2,low edu,0.69,0.45,0.31,5061,1.007052124011583,1.1829081068869718,1.142803551343317,40-60,40-60,40-60,1.0021564085963592,1.0026241697796543
5062,2,high SEP,0.69,0.57,0.39,5062,1.0067284312749647,1.1797906801709217,1.253579847553457,20-40,40-60,80-100,1.0020915603620342,1.0026696255723526
5062,2,low edu,0.69,0.46,0.31,5062,1.0067284312749647,1.1797906801709217,1.253579847553457,20-40,40-60,80-100,1.0020915603620342,1.0026696255723526
5063,2,high SEP,0.69,0.52,0.36,5063,1.0071660972200094,1.0705119197631494,1.0802203814498124,60-80,0-20,20-40,1.0024463245030135,1.0028148434927495
5063,2,low edu,0.69,0.44,0.3,5063,1.0071660972200094,1.0705119197631494,1.0802203814498124,60-80,0-20,20-40,1.0024463245030135,1.0028148434927495
5064,2,high SEP,0.69,0.51,0.35,5064,1.0080257385440885,1.0708581712242005,1.2667884815823125,80-100,0-20,80-100,1.0026236025487982,1.0028222416563832
5064,2,low edu,0.69,0.47,0.32,5064,1.0080257385440885,1.0708581712242005,1.2667884815823125,80-100,0-20,80-100,1.0026236025487982,1.0028222416563832
5065,2,high SEP,0.69,0.96,0.67,5065,1.007963626144915,1.4082524056532966,1.115393440412968,80-100,80-100,40-60,1.0032122293736092,1.0027795907825523
5065,2,low edu,0.69,0.44,0.3,5065,1.007963626144915,1.4082524056532966,1.115393440412968,80-100,80-100,40-60,1.0032122293736092,1.0027795907825523
5066,2,high SEP,0.69,0.64,0.45,5066,1.0076423352770163,1.2734648120606231,0.9779739867943515,80-100,60-80,0-20,1.00251576966101,1.0026684127285288
5066,2,low edu,0.69,0.44,0.3,5066,1.0076423352770163,1.2734648120606231,0.9779739867943515,80-100,60-80,0-20,1.00251576966101,1.0026684127285288
5067,2,high SEP,0.69,0.53,0.37,5067,1.0064165592216503,1.0983707115194363,0.8927193314384831,0-20,0-20,0-20,1.0018531414589509,1.0025249712960222
5067,2,low edu,0.69,0.44,0.3,5067,1.0064165592216503,1.0983707115194363,0.8927193314384831,0-20,0-20,0-20,1.0018531414589509,1.0025249712960222
5068,2,high SEP,0.69,0.57,0.39,5068,1.007043936927794,1.0673446528824957,1.011501196433917,40-60,0-20,20-40,1.00164433919299,1.002543650147252
5068,2,low edu,0.69,0.44,0.3,5068,1.007043936927794,1.0673446528824957,1.011501196433917,40-60,0-20,20-40,1.00164433919299,1.002543650147252
5069,2,high SEP,0.69,0.57,0.39,5069,1.006993851563411,1.1707824482427536,1.0595438445908871,40-60,40-60,20-40,1.0027596618922003,1.0026997648608449
5069,2,low edu,0.69,0.43,0.3,5069,1.006993851563411,1.1707824482427536,1.0595438445908871,40-60,40-60,20-40,1.0027596618922003,1.0026997648608449
5070,2,high SEP,0.69,0.61,0.42,5070,1.0064228705681717,1.1503943657991245,1.1201112598544984,0-20,20-40,40-60,1.0020231440061105,1.0027672176235307
5070,2,low edu,0.69,0.43,0.3,5070,1.0064228705681717,1.1503943657991245,1.1201112598544984,0-20,20-40,40-60,1.0020231440061105,1.0027672176235307
5071,1,low edu,0.69,0.44,0.3,5071,1.0081732100014384,1.3673079743579724,1.0397412292394153,80-100,80-100,20-40,1.0029587780820477,1.0025798805765092
5072,1,low edu,0.69,0.44,0.3,5072,1.0087836864763529,1.257417754870782,0.9560154313843108,80-100,60-80,0-20,1.003058432413147,1.0029471934695158
5073,2,high SEP,0.69,0.55,0.38,5073,1.006632729337417,1.2655839352684732,1.1734748280976208,20-40,60-80,60-80,1.002346870761204,1.002632441566653
5073,2,low edu,0.69,0.44,0.3,5073,1.006632729337417,1.2655839352684732,1.1734748280976208,20-40,60-80,60-80,1.002346870761204,1.002632441566653
5074,1,low edu,0.69,0.45,0.31,5074,1.0065891108698708,1.2861094020195472,1.258077744134392,20-40,60-80,80-100,1.002296919456177,1.00269185601169
5075,2,high SEP,0.69,0.54,0.37,5075,1.0079023739828727,1.1455469639669411,1.2589627008271802,80-100,20-40,80-100,1.002912637712556,1.0028114352605766
5075,2,low edu,0.69,0.46,0.31,5075,1.0079023739828727,1.1455469639669411,1.2589627008271802,80-100,20-40,80-100,1.002912637712556,1.0028114352605766
5076,2,high SEP,0.69,0.59,0.41,5076,1.0079814053218303,1.2671636936086723,1.2979730732162404,80-100,60-80,80-100,1.0027043951393777,1.0028237782881109
5076,2,low edu,0.69,0.46,0.32,5076,1.0079814053218303,1.2671636936086723,1.2979730732162404,80-100,60-80,80-100,1.0027043951393777,1.0028237782881109
5077,2,high SEP,0.69,0.58,0.4,5077,1.0060825218702405,1.1770128374303568,1.0450224316275838,0-20,40-60,20-40,1.0017580649966131,1.0026775841575477
5077,2,low edu,0.69,0.43,0.29,5077,1.0060825218702405,1.1770128374303568,1.0450224316275838,0-20,40-60,20-40,1.0017580649966131,1.0026775841575477
5078,2,high SEP,0.69,0.51,0.36,5078,1.007207460462776,1.144501583038778,1.0595514486599331,60-80,20-40,20-40,1.0021260693733116,1.002726293105252
5078,2,low edu,0.69,0.44,0.3,5078,1.007207460462776,1.144501583038778,1.0595514486599331,60-80,20-40,20-40,1.0021260693733116,1.002726293105252
5079,2,high SEP,0.69,0.64,0.45,5079,1.0065991357454984,1.2947378394355251,0.9878984575782492,20-40,80-100,0-20,1.0017349482362463,1.0027259572682918
5079,2,low edu,0.69,0.43,0.3,5079,1.0065991357454984,1.2947378394355251,0.9878984575782492,20-40,80-100,0-20,1.0017349482362463,1.0027259572682918
5080,2,high SEP,0.69,0.54,0.37,5080,1.0070311899097673,1.0215012573733064,1.0653641534180844,40-60,0-20,20-40,1.001937249426795,1.002628788931754
5080,2,low edu,0.69,0.44,0.3,5080,1.0070311899097673,1.0215012573733064,1.0653641534180844,40-60,0-20,20-40,1.001937249426795,1.002628788931754
5081,2,high SEP,0.69,0.52,0.36,5081,1.0074251418128355,1.080547625271021,1.2323692033861875,60-80,0-20,60-80,1.0020732429380406,1.0027414275685425
5081,2,low edu,0.69,0.45,0.31,5081,1.0074251418128355,1.080547625271021,1.2323692033861875,60-80,0-20,60-80,1.0020732429380406,1.0027414275685425
5082,2,high SEP,0.69,0.59,0.41,5082,1.006278983753642,1.2970141092007843,0.8973092371280372,0-20,80-100,0-20,1.00236916996526,1.002454442514521
5082,2,low edu,0.69,0.42,0.29,5082,1.006278983753642,1.2970141092007843,0.8973092371280372,0-20,80-100,0-20,1.00236916996526,1.002454442514521
5083,3,low SEP,0.31,0.94,0.29,5083,1.0065187225679886,0.9478545637205468,1.1339706566701002,20-40,0-20,40-60,1.0017121869295331,1.0027796487202711
5083,3,high SEP,0.69,0.49,0.34,5083,1.0065187225679886,0.9478545637205468,1.1339706566701002,20-40,0-20,40-60,1.0017121869295331,1.0027796487202711
5083,3,low edu,0.69,0.44,0.3,5083,1.0065187225679886,0.9478545637205468,1.1339706566701002,20-40,0-20,40-60,1.0017121869295331,1.0027796487202711
5084,1,low edu,0.69,0.46,0.32,5084,1.0075824262156534,1.2917085675639584,1.258241306407666,80-100,60-80,80-100,1.002098827849162,1.0027095147346088
5085,2,high SEP,0.69,0.59,0.41,5085,1.0066116384048205,1.3047330226079343,1.0643458235868142,20-40,80-100,20-40,1.002563104975397,1.002664073205901
5085,2,low edu,0.69,0.43,0.29,5085,1.0066116384048205,1.3047330226079343,1.0643458235868142,20-40,80-100,20-40,1.002563104975397,1.002664073205901
5086,2,high SEP,0.69,0.57,0.4,5086,1.0068290671306466,1.138677935836156,1.1903940136468951,40-60,20-40,60-80,1.0020000619121103,1.0030954534006111
5086,2,low edu,0.69,0.45,0.31,5086,1.0068290671306466,1.138677935836156,1.1903940136468951,40-60,20-40,60-80,1.0020000619121103,1.0030954534006111
5087,2,high SEP,0.69,0.55,0.38,5087,1.0070889630384567,1.1480989974117777,1.1118915997307497,40-60,20-40,40-60,1.0025848301050586,1.002808220465605
5087,2,low edu,0.69,0.44,0.3,5087,1.0070889630384567,1.1480989974117777,1.1118915997307497,40-60,20-40,40-60,1.0025848301050586,1.002808220465605
5088,1,low edu,0.69,0.45,0.31,5088,1.0064661285578915,1.2941851800712416,1.278323558824079,0-20,80-100,80-100,1.002324534888109,1.0027365303532858
5089,2,high SEP,0.69,0.55,0.38,5089,1.0067943219468507,1.2194163163460718,1.179740865631343,20-40,40-60,60-80,1.0017308612930451,1.0028788345058788
5089,2,low edu,0.69,0.44,0.3,5089,1.0067943219468507,1.2194163163460718,1.179740865631343,20-40,40-60,60-80,1.0017308612930451,1.0028788345058788
5090,1,low edu,0.69,0.43,0.3,5090,1.0074453197751156,1.342451237968057,0.9639588741141366,60-80,80-100,0-20,1.0019996440936885,1.0026917243303122
5091,2,high SEP,0.69,0.51,0.36,5091,1.0068744036805095,1.1611154132523462,1.013860827604699,40-60,20-40,20-40,1.0016913761679478,1.0026835785292372
5091,2,low edu,0.69,0.43,0.3,5091,1.0068744036805095,1.1611154132523462,1.013860827604699,40-60,20-40,20-40,1.0016913761679478,1.0026835785292372
5092,2,high SEP,0.69,0.58,0.4,5092,1.0078442588920415,1.2480278640330646,1.005061481909295,80-100,60-80,0-20,1.0023216561405344,1.0026723136466535
5092,2,low edu,0.69,0.45,0.31,5092,1.0078442588920415,1.2480278640330646,1.005061481909295,80-100,60-80,0-20,1.0023216561405344,1.0026723136466535
5093,2,high SEP,0.69,0.53,0.37,5093,1.0065623894527231,1.055161685898098,1.0821561081710036,20-40,0-20,20-40,1.0019560736316064,1.002818873287877
5093,2,low edu,0.69,0.43,0.3,5093,1.0065623894527231,1.055161685898098,1.0821561081710036,20-40,0-20,20-40,1.0019560736316064,1.002818873287877
5094,2,high SEP,0.69,0.65,0.45,5094,1.0067383128561629,1.1904146419675297,1.0915196929821254,20-40,40-60,40-60,1.0020061365125916,1.0027024406313734
5094,2,low edu,0.69,0.44,0.3,5094,1.0067383128561629,1.1904146419675297,1.0915196929821254,20-40,40-60,40-60,1.0020061365125916,1.0027024406313734
5095,2,high SEP,0.69,0.72,0.5,5095,1.0066088301901717,1.4310844906373892,1.1223045332898165,20-40,80-100,40-60,1.0019556851487148,1.0028031904511845
5095,2,low edu,0.69,0.45,0.31,5095,1.0066088301901717,1.4310844906373892,1.1223045332898165,20-40,80-100,40-60,1.0019556851487148,1.0028031904511845
5096,2,high SEP,0.69,0.58,0.4,5096,1.0068965846589917,1.2905204546983025,0.9120425825038296,40-60,60-80,0-20,1.001776451894547,1.0027931504140335
5096,2,low edu,0.69,0.43,0.29,5096,1.0068965846589917,1.2905204546983025,0.9120425825038296,40-60,60-80,0-20,1.001776451894547,1.0027931504140335
5097,2,high SEP,0.69,0.53,0.36,5097,1.0059564930945175,1.212655958854279,0.9219572572876584,0-20,40-60,0-20,1.001608204069775,1.002838141950534
5097,2,low edu,0.69,0.42,0.29,5097,1.0059564930945175,1.212655958854279,0.9219572572876584,0-20,40-60,0-20,1.001608204069775,1.002838141950534
5098,2,high SEP,0.69,0.94,0.65,5098,1.007575956530257,1.141717943161856,1.3481222082527715,80-100,20-40,80-100,1.002643742109674,1.003204930047512
5098,2,low edu,0.69,0.47,0.33,5098,1.007575956530257,1.141717943161856,1.3481222082527715,80-100,20-40,80-100,1.002643742109674,1.003204930047512
5099,1,low edu,0.69,0.43,0.29,5099,1.0062371327786757,1.370304191351758,0.9910255128297742,0-20,80-100,0-20,1.0019919736612233,1.0027092000506932
5100,2,high SEP,0.69,0.72,0.5,5100,1.0063847213332149,1.2625561546971562,1.165081238651739,0-20,60-80,60-80,1.0017591060517133,1.0026801147518196
5100,2,low edu,0.69,0.44,0.3,5100,1.0063847213332149,1.2625561546971562,1.165081238651739,0-20,60-80,60-80,1.0017591060517133,1.0026801147518196
5101,2,high SEP,0.69,0.6,0.41,5101,1.0077616915896792,1.2896751279327825,1.2825298048441278,80-100,60-80,80-100,1.0021683099266396,1.0026637562439704
5101,2,low edu,0.69,0.48,0.33,5101,1.0077616915896792,1.2896751279327825,1.2825298048441278,80-100,60-80,80-100,1.0021683099266396,1.0026637562439704
5102,2,high SEP,0.69,0.55,0.38,5102,1.0072661075815066,1.16396307797052,1.08115347024237,60-80,20-40,20-40,1.0027480670010271,1.00259698171593
5102,2,low edu,0.69,0.44,0.3,5102,1.0072661075815066,1.16396307797052,1.08115347024237,60-80,20-40,20-40,1.0027480670010271,1.00259698171593
5103,2,high SEP,0.69,0.53,0.37,5103,1.007052650303663,1.086961166497765,1.1794079547758491,40-60,0-20,60-80,1.0030014919611832,1.002691239955856
5103,2,low edu,0.69,0.44,0.3,5103,1.007052650303663,1.086961166497765,1.1794079547758491,40-60,0-20,60-80,1.0030014919611832,1.002691239955856
5104,2,high SEP,0.69,0.55,0.38,5104,1.0068134138521585,1.182445772072616,1.118210160791144,40-60,40-60,40-60,1.00271824041834,1.002710233647221
5104,2,low edu,0.69,0.43,0.3,5104,1.0068134138521585,1.182445772072616,1.118210160791144,40-60,40-60,40-60,1.00271824041834,1.002710233647221
5105,2,high SEP,0.69,0.54,0.38,5105,1.0066068871215528,1.245465263865523,1.2473882318170897,20-40,60-80,80-100,1.0017063055214273,1.0029694263286073
5105,2,low edu,0.69,0.44,0.3,5105,1.0066068871215528,1.245465263865523,1.2473882318170897,20-40,60-80,80-100,1.0017063055214273,1.0029694263286073
5106,2,high SEP,0.69,0.55,0.38,5106,1.0069423834795448,1.243172117341578,0.8978289365552015,40-60,60-80,0-20,1.0024582527786952,1.0027261649100812
5106,2,low edu,0.69,0.43,0.29,5106,1.0069423834795448,1.243172117341578,0.8978289365552015,40-60,60-80,0-20,1.0024582527786952,1.0027261649100812
5107,2,high SEP,0.69,0.7,0.48,5107,1.0070450948900287,1.1985293564987467,1.3136609533249577,40-60,40-60,80-100,1.002874220974256,1.0029301819710452
5107,2,low edu,0.69,0.47,0.32,5107,1.0070450948900287,1.1985293564987467,1.3136609533249577,40-60,40-60,80-100,1.002874220974256,1.0029301819710452
5108,2,high SEP,0.69,0.58,0.4,5108,1.0073264644122712,1.248024326598211,0.9571250352147438,60-80,60-80,0-20,1.0020938535647157,1.002593427494906
5108,2,low edu,0.69,0.43,0.29,5108,1.0073264644122712,1.248024326598211,0.9571250352147438,60-80,60-80,0-20,1.0020938535647157,1.002593427494906
5109,2,high SEP,0.69,0.52,0.36,5109,1.0066288713269258,1.0626828811768685,1.1149113432394615,20-40,0-20,40-60,1.001782773654284,1.0027807410358158
5109,2,low edu,0.69,0.43,0.3,5109,1.0066288713269258,1.0626828811768685,1.1149113432394615,20-40,0-20,40-60,1.001782773654284,1.0027807410358158
5110,2,high SEP,0.69,0.53,0.37,5110,1.0062282457567693,1.0855590155592505,1.238577150927894,0-20,0-20,60-80,1.0021178674039075,1.0026940752430218
5110,2,low edu,0.69,0.44,0.3,5110,1.0062282457567693,1.0855590155592505,1.238577150927894,0-20,0-20,60-80,1.0021178674039075,1.0026940752430218
5111,2,high SEP,0.69,0.58,0.4,5111,1.0064856837334604,1.356952156949622,1.1488288653823204,20-40,80-100,40-60,1.002082490615478,1.0027718399128394
5111,2,low edu,0.69,0.44,0.3,5111,1.0064856837334604,1.356952156949622,1.1488288653823204,20-40,80-100,40-60,1.002082490615478,1.0027718399128394
5112,2,high SEP,0.69,0.58,0.4,5112,1.007449228307099,1.2528384246700537,1.3218852702693535,60-80,60-80,80-100,1.0027314707892383,1.002841099982361
5112,2,low edu,0.69,0.46,0.31,5112,1.007449228307099,1.2528384246700537,1.3218852702693535,60-80,60-80,80-100,1.0027314707892383,1.002841099982361
5113,1,low edu,0.69,0.44,0.3,5113,1.005928831263332,1.0846166820787164,1.1480752503447715,0-20,0-20,40-60,1.0018120802371526,1.0026420801766724
5114,2,high SEP,0.69,0.57,0.39,5114,1.00906515165314,1.1347777906891476,1.154159110588648,80-100,20-40,40-60,1.0018892396660035,1.0028929066651484
5114,2,low edu,0.69,0.5,0.34,5114,1.00906515165314,1.1347777906891476,1.154159110588648,80-100,20-40,40-60,1.0018892396660035,1.0028929066651484
5115,2,high SEP,0.69,0.97,0.67,5115,1.0065094321282455,1.2144993875747905,0.9574718583358172,20-40,40-60,0-20,1.0026005438670065,1.002592754226752
5115,2,low edu,0.69,0.42,0.29,5115,1.0065094321282455,1.2144993875747905,0.9574718583358172,20-40,40-60,0-20,1.0026005438670065,1.002592754226752
5116,2,high SEP,0.69,0.56,0.38,5116,1.0083876035946753,1.1865372173722946,1.1885438910499182,80-100,40-60,60-80,1.0025092673940286,1.0031835075597637
5116,2,low edu,0.69,0.45,0.31,5116,1.0083876035946753,1.1865372173722946,1.1885438910499182,80-100,40-60,60-80,1.0025092673940286,1.0031835075597637
5117,2,high SEP,0.69,0.58,0.4,5117,1.0077828477360724,1.279106882042095,1.2506798685770053,80-100,60-80,80-100,1.001824015970272,1.0033779033740051
5117,2,low edu,0.69,0.46,0.31,5117,1.0077828477360724,1.279106882042095,1.2506798685770053,80-100,60-80,80-100,1.001824015970272,1.0033779033740051
5118,2,high SEP,0.69,0.53,0.37,5118,1.0067397325658252,1.1998248205436186,1.1582401937356506,20-40,40-60,40-60,1.0016866944895346,1.0028154598306998
5118,2,low edu,0.69,0.44,0.3,5118,1.0067397325658252,1.1998248205436186,1.1582401937356506,20-40,40-60,40-60,1.0016866944895346,1.0028154598306998
5119,3,low SEP,0.31,0.94,0.29,5119,1.0072956644750173,0.9570530011212236,0.940905623407424,60-80,0-20,0-20,1.0029298460712095,1.002532499879003
5119,3,high SEP,0.69,0.51,0.35,5119,1.0072956644750173,0.9570530011212236,0.940905623407424,60-80,0-20,0-20,1.0029298460712095,1.002532499879003
5119,3,low edu,0.69,0.43,0.3,5119,1.0072956644750173,0.9570530011212236,0.940905623407424,60-80,0-20,0-20,1.0029298460712095,1.002532499879003
5120,2,high SEP,0.69,0.58,0.4,5120,1.0065348579049946,1.1693566191149538,1.0130328793046952,20-40,40-60,20-40,1.0018843737554897,1.002869799562759
5120,2,low edu,0.69,0.43,0.3,5120,1.0065348579049946,1.1693566191149538,1.0130328793046952,20-40,40-60,20-40,1.0018843737554897,1.002869799562759
5121,2,high SEP,0.69,0.61,0.42,5121,1.0076690149098984,1.216733597594538,1.36050043112565,80-100,40-60,80-100,1.0020522822136024,1.0031930633602937
5121,2,low edu,0.69,0.47,0.32,5121,1.0076690149098984,1.216733597594538,1.36050043112565,80-100,40-60,80-100,1.0020522822136024,1.0031930633602937
5122,2,high SEP,0.69,0.65,0.45,5122,1.0066578062052538,1.1553272628983111,1.3412657816184523,20-40,20-40,80-100,1.0017962073601738,1.0031299849459985
5122,2,low edu,0.69,0.47,0.32,5122,1.0066578062052538,1.1553272628983111,1.3412657816184523,20-40,20-40,80-100,1.0017962073601738,1.0031299849459985
5123,2,high SEP,0.69,0.55,0.38,5123,1.0062801546597,1.271994447906436,1.106954115994543,0-20,60-80,40-60,1.0022784429339602,1.002499124440486
5123,2,low edu,0.69,0.43,0.3,5123,1.0062801546597,1.271994447906436,1.106954115994543,0-20,60-80,40-60,1.0022784429339602,1.002499124440486
5124,2,high SEP,0.69,0.59,0.41,5124,1.007901406422467,1.2644681207202315,1.0809840385227736,80-100,60-80,20-40,1.001955967314112,1.0029189824731677
5124,2,low edu,0.69,0.44,0.3,5124,1.007901406422467,1.2644681207202315,1.0809840385227736,80-100,60-80,20-40,1.001955967314112,1.0029189824731677
5125,1,low edu,0.69,0.43,0.3,5125,1.0065048389710365,1.2068044019064936,1.055955523866427,20-40,40-60,20-40,1.001785143439468,1.0026669831583055
5126,2,high SEP,0.69,0.55,0.38,5126,1.0057841917661932,1.2651766287636088,1.1446428624017015,0-20,60-80,40-60,1.0020776717499824,1.002623191093752
5126,2,low edu,0.69,0.43,0.3,5126,1.0057841917661932,1.2651766287636088,1.1446428624017015,0-20,60-80,40-60,1.0020776717499824,1.002623191093752
5127,2,high SEP,0.69,0.52,0.36,5127,1.0063444547184286,1.175595559088563,1.2536303721590991,0-20,40-60,80-100,1.001734224434376,1.0029592209836211
5127,2,low edu,0.69,0.45,0.31,5127,1.0063444547184286,1.175595559088563,1.2536303721590991,0-20,40-60,80-100,1.001734224434376,1.0029592209836211
5128,2,high SEP,0.69,0.67,0.46,5128,1.0062936109286789,1.3583000942903034,0.865228883588671,0-20,80-100,0-20,1.0024879839864436,1.0025709694557956
5128,2,low edu,0.69,0.42,0.29,5128,1.0062936109286789,1.3583000942903034,0.865228883588671,0-20,80-100,0-20,1.0024879839864436,1.0025709694557956
5129,2,high SEP,0.69,0.6,0.41,5129,1.007590130074554,1.2215105924614271,1.055950890844612,80-100,40-60,20-40,1.003091020311985,1.0027971364068362
5129,2,low edu,0.69,0.43,0.29,5129,1.007590130074554,1.2215105924614271,1.055950890844612,80-100,40-60,20-40,1.003091020311985,1.0027971364068362
5130,2,high SEP,0.69,0.53,0.37,5130,1.0067191946689784,1.20576729538423,1.318409113412102,20-40,40-60,80-100,1.0028694411439474,1.0027563708713032
5130,2,low edu,0.69,0.46,0.31,5130,1.0067191946689784,1.20576729538423,1.318409113412102,20-40,40-60,80-100,1.0028694411439474,1.0027563708713032
5131,2,high SEP,0.69,0.61,0.42,5131,1.0068301440317575,1.2616553022823993,1.0165911505984602,40-60,60-80,20-40,1.0021529474082913,1.0027041318487089
5131,2,low edu,0.69,0.45,0.31,5131,1.0068301440317575,1.2616553022823993,1.0165911505984602,40-60,60-80,20-40,1.0021529474082913,1.0027041318487089
5132,2,high SEP,0.69,0.63,0.43,5132,1.0074543369982245,1.2975964784009937,1.359598176694409,60-80,80-100,80-100,1.001785403853909,1.0029595050763735
5132,2,low edu,0.69,0.48,0.33,5132,1.0074543369982245,1.2975964784009937,1.359598176694409,60-80,80-100,80-100,1.001785403853909,1.0029595050763735
5133,1,low edu,0.69,0.48,0.33,5133,1.0072345185702911,1.3632097362887894,1.352314673073881,60-80,80-100,80-100,1.0016796472190737,1.003222478370985
5134,1,low edu,0.69,0.43,0.3,5134,1.006420454147833,1.3634221125956905,1.087811414679884,0-20,80-100,40-60,1.0019733435245302,1.002669055043588
5135,1,low edu,0.69,0.44,0.3,5135,1.007310560113213,1.152455949388047,1.0358774412991587,60-80,20-40,20-40,1.0019411666546745,1.0026302852054525
5136,2,high SEP,0.69,0.66,0.46,5136,1.007920940480654,1.2503743716878004,0.9534464230255316,80-100,60-80,0-20,1.0030127523299806,1.0027958920057998
5136,2,low edu,0.69,0.43,0.3,5136,1.007920940480654,1.2503743716878004,0.9534464230255316,80-100,60-80,0-20,1.0030127523299806,1.0027958920057998
5137,2,high SEP,0.69,0.64,0.44,5137,1.0066809472405516,1.3355548051657098,1.011257011088093,20-40,80-100,20-40,1.0018166800276087,1.0026077814440868
5137,2,low edu,0.69,0.43,0.3,5137,1.0066809472405516,1.3355548051657098,1.011257011088093,20-40,80-100,20-40,1.0018166800276087,1.0026077814440868
5138,2,high SEP,0.69,0.61,0.42,5138,1.006830327281995,1.2151879605664604,1.3381503682488995,40-60,40-60,80-100,1.002784153844609,1.0031739084182776
5138,2,low edu,0.69,0.46,0.31,5138,1.006830327281995,1.2151879605664604,1.3381503682488995,40-60,40-60,80-100,1.002784153844609,1.0031739084182776
5139,3,low SEP,0.31,1.0,0.31,5139,1.0062125786431044,1.0792109384038209,1.169800376013707,0-20,0-20,60-80,1.002143321296448,1.0027555955510368
5139,3,high SEP,0.69,0.5,0.35,5139,1.0062125786431044,1.0792109384038209,1.169800376013707,0-20,0-20,60-80,1.002143321296448,1.0027555955510368
5139,3,low edu,0.69,0.44,0.3,5139,1.0062125786431044,1.0792109384038209,1.169800376013707,0-20,0-20,60-80,1.002143321296448,1.0027555955510368
5140,2,high SEP,0.69,0.6,0.42,5140,1.008083789836296,1.346245588772485,1.1941267671329108,80-100,80-100,60-80,1.00256611701373,1.002943000314199
5140,2,low edu,0.69,0.45,0.31,5140,1.008083789836296,1.346245588772485,1.1941267671329108,80-100,80-100,60-80,1.00256611701373,1.002943000314199
5141,1,low edu,0.69,0.54,0.37,5141,1.0092446234492127,1.4009234072112977,1.3654337615644578,80-100,80-100,80-100,1.0023288110372084,1.0028533633013117
5142,2,high SEP,0.69,0.74,0.51,5142,1.0074895081585975,1.152752511233375,1.2124440368564262,60-80,20-40,60-80,1.0025887665388704,1.002772861530246
5142,2,low edu,0.69,0.45,0.31,5142,1.0074895081585975,1.152752511233375,1.2124440368564262,60-80,20-40,60-80,1.0025887665388704,1.002772861530246
5143,2,high SEP,0.69,0.61,0.42,5143,1.007724641305498,1.2344791166918083,1.4320945738482134,80-100,60-80,80-100,1.0024868272903908,1.0031428301266665
5143,2,low edu,0.69,0.49,0.34,5143,1.007724641305498,1.2344791166918083,1.4320945738482134,80-100,60-80,80-100,1.0024868272903908,1.0031428301266665
5144,2,high SEP,0.69,0.53,0.36,5144,1.0063469222894832,1.0600981279263584,1.1399856111541946,0-20,0-20,40-60,1.001692596314166,1.0027267813607474
5144,2,low edu,0.69,0.44,0.3,5144,1.0063469222894832,1.0600981279263584,1.1399856111541946,0-20,0-20,40-60,1.001692596314166,1.0027267813607474
5145,3,low SEP,0.31,0.97,0.3,5145,1.0083482860994322,0.9986788753889004,1.0006331225682903,80-100,0-20,0-20,1.0031315543138437,1.0026220614557633
5145,3,high SEP,0.69,0.53,0.37,5145,1.0083482860994322,0.9986788753889004,1.0006331225682903,80-100,0-20,0-20,1.0031315543138437,1.0026220614557633
5145,3,low edu,0.69,0.44,0.3,5145,1.0083482860994322,0.9986788753889004,1.0006331225682903,80-100,0-20,0-20,1.0031315543138437,1.0026220614557633
5146,1,low edu,0.69,0.44,0.3,5146,1.0065996417711596,1.25948333722033,1.1633208787332143,20-40,60-80,60-80,1.0022136071761227,1.0025333755491497
5147,2,high SEP,0.69,0.58,0.4,5147,1.0068124496657644,1.3696606433628482,1.3145121348218605,40-60,80-100,80-100,1.0023166021286083,1.0028498012670506
5147,2,low edu,0.69,0.46,0.32,5147,1.0068124496657644,1.3696606433628482,1.3145121348218605,40-60,80-100,80-100,1.0023166021286083,1.0028498012670506
5148,2,high SEP,0.69,0.59,0.41,5148,1.0072489968360747,1.3138540183497227,1.172446229999602,60-80,80-100,60-80,1.0017275752248933,1.0029547377465855
