combination,groups,target,size,rel_imm_thr,abs_imm_thr,index,ratio_egv_max,list_ass_sep_trace,list_ass_edu_trace,ratio_egv_max_quant,list_ass_sep_trace_quant,list_ass_edu_trace_quant,list_eigv_ratio_keep_sep,list_eigv_ratio_keep_edu
6372,1,"high SEP, low edu",0.45,0.78,0.35,6372,1.0074819758164255,1.174742115393546,0.9627978428604842,60-80,40-60,0-20,1.0022463983651884,1.0026723658263776
6373,1,"high SEP, low edu",0.45,0.95,0.43,6373,1.0071465527415169,1.1443296002530634,0.918047640211434,60-80,20-40,0-20,1.0021273493284313,1.0024725144187232
6374,1,"high SEP, low edu",0.45,0.68,0.31,6374,1.0061845291496447,1.25051022342104,0.9401706289162052,0-20,60-80,0-20,1.0016417698098032,1.0027019794976268
6376,1,"high SEP, low edu",0.45,0.82,0.37,6376,1.0069347447525925,1.1585329692328017,1.197003323628026,40-60,20-40,60-80,1.0017249483742163,1.0028017272520822
6378,1,"high SEP, low edu",0.45,0.72,0.33,6378,1.0071300906420917,1.1593090449530998,0.9398197720704332,40-60,20-40,0-20,1.0021233474595823,1.0026417768917504
6381,1,"high SEP, low edu",0.45,0.74,0.33,6381,1.0076645006709102,1.175222807600893,0.8477897400883356,80-100,40-60,0-20,1.0028109421967657,1.0028297991649404
6382,1,"high SEP, low edu",0.45,0.78,0.36,6382,1.006709651432402,1.3336285425728414,0.9768795506684258,20-40,80-100,0-20,1.0019239041360566,1.002645604588406
6384,1,"high SEP, low edu",0.45,0.72,0.33,6384,1.0070751340780082,0.9857919308635296,1.1858990488010106,40-60,0-20,60-80,1.0023937177292426,1.0028658578812817
6385,1,"high SEP, low edu",0.45,0.73,0.33,6385,1.0073403740080558,1.2513670953094305,0.8251790799018225,60-80,60-80,0-20,1.0028850023240057,1.0025557726510317
6386,1,"high SEP, low edu",0.45,0.87,0.4,6386,1.0073353880983753,1.159796753437693,1.0707754326483072,60-80,20-40,20-40,1.0026606245357947,1.0028868859293376
6388,1,"high SEP, low edu",0.45,0.75,0.34,6388,1.0071755972918035,1.1232863530530568,1.2229120740157036,60-80,20-40,60-80,1.00256246950941,1.0028997910450608
6389,1,"high SEP, low edu",0.45,0.74,0.33,6389,1.0067453668386102,1.3605673780287486,1.0088094484499717,20-40,80-100,20-40,1.0019861562861565,1.0027830292217224
6390,1,"high SEP, low edu",0.45,0.82,0.37,6390,1.0072933015107204,1.113307327132912,1.2363451402745298,60-80,20-40,60-80,1.0027795759130165,1.002787300982234
6391,1,"high SEP, low edu",0.45,0.67,0.3,6391,1.0067156809154525,1.1218752520475597,1.0855630002153231,20-40,20-40,20-40,1.001749772020936,1.0028689814085527
6392,1,"high SEP, low edu",0.45,0.68,0.31,6392,1.0071879411218867,1.0839970881120768,1.0376970793484568,60-80,0-20,20-40,1.002258160081065,1.00275708681847
6393,1,"high SEP, low edu",0.45,0.66,0.3,6393,1.0059997579760451,0.8707883213299016,1.1570923795712642,0-20,0-20,40-60,1.0018008236659428,1.0026505429248551
6395,1,"high SEP, low edu",0.45,0.99,0.45,6395,1.0080573114663594,1.228750515664251,1.2461649698099475,80-100,60-80,80-100,1.002850188201038,1.0030608198539492
6396,1,"high SEP, low edu",0.45,0.64,0.29,6396,1.00628607895175,1.080405502861192,1.0230559556231378,0-20,0-20,20-40,1.0019644541698185,1.0024618579043614
6398,1,"high SEP, low edu",0.45,0.69,0.31,6398,1.0063127035013597,1.029714572841941,1.1809036346824429,0-20,0-20,60-80,1.001810445655844,1.002720039983096
6399,1,"high SEP, low edu",0.45,0.69,0.31,6399,1.0063479660432704,1.093161449150898,1.2716766860787418,0-20,0-20,80-100,1.0019395119676855,1.002808401512768
6400,1,"high SEP, low edu",0.45,0.69,0.31,6400,1.0061428343712864,1.1824915613975713,1.0223944181188045,0-20,40-60,20-40,1.001929054591114,1.0027632094551011
6401,1,"high SEP, low edu",0.45,0.76,0.34,6401,1.006346057891735,1.1305814112467676,1.2731661266362306,0-20,20-40,80-100,1.0015896007054594,1.0030174038368989
6402,1,"high SEP, low edu",0.45,0.92,0.42,6402,1.0080635798906874,1.1352104459117685,1.1121542139226297,80-100,20-40,40-60,1.0028425654537307,1.0026883003312872
6403,1,"high SEP, low edu",0.45,0.68,0.31,6403,1.006942662867505,1.2315056931233486,0.976011101997075,40-60,60-80,0-20,1.0024081344450275,1.0028604385522943
6405,1,"high SEP, low edu",0.45,0.67,0.3,6405,1.0066569543771686,1.0969482075999286,1.1014836062913402,20-40,0-20,40-60,1.0021659325774408,1.0026615559006444
6406,1,"high SEP, low edu",0.45,0.82,0.37,6406,1.0066326159122638,1.3570683224945344,0.9735903606099754,20-40,80-100,0-20,1.0023882940101414,1.002551755865076
6407,1,"high SEP, low edu",0.45,1.0,0.45,6407,1.007146351810207,1.4358813675943698,1.223432234562182,60-80,80-100,60-80,1.0022923596491304,1.002966560406588
6408,1,"high SEP, low edu",0.45,0.7,0.32,6408,1.0065177396289005,1.3178108767886718,1.205002913596836,20-40,80-100,60-80,1.0020744468390377,1.0028358518726683
6411,1,"high SEP, low edu",0.45,0.73,0.33,6411,1.0083935944413058,1.2004819565912834,1.3541672413582693,80-100,40-60,80-100,1.0021835090289006,1.0030886095341405
6412,1,"high SEP, low edu",0.45,0.86,0.39,6412,1.008003062971039,1.2095268503251673,1.1967673172937705,80-100,40-60,60-80,1.0019476835528014,1.0029365199941338
6413,1,"high SEP, low edu",0.45,0.75,0.34,6413,1.0068321588962483,1.1488418564647642,1.0739707749769922,40-60,20-40,20-40,1.0020960100503873,1.0028134506854127
6414,1,"high SEP, low edu",0.45,0.87,0.39,6414,1.006511278632828,1.2213404056779875,1.3520235449297036,20-40,40-60,80-100,1.0018585447070891,1.0029458489671643
6415,1,"high SEP, low edu",0.45,0.72,0.33,6415,1.006214239709433,1.2237296858277955,0.8884853479126891,0-20,40-60,0-20,1.0026618882211928,1.0025963450897892
6417,1,"high SEP, low edu",0.45,0.8,0.36,6417,1.0069528136863823,1.2418603000090744,0.977187310155514,40-60,60-80,0-20,1.0017511179060583,1.0030608255424955
6418,1,"high SEP, low edu",0.45,0.88,0.4,6418,1.0067638937827788,1.1552477266965315,1.2103535307774709,20-40,20-40,60-80,1.0023112356496204,1.0028047152636097
6419,1,"high SEP, low edu",0.45,0.86,0.39,6419,1.006917328384526,0.9902474004896722,1.1890672210441504,40-60,0-20,60-80,1.002118642165264,1.0029566525638922
6420,1,"high SEP, low edu",0.45,0.73,0.33,6420,1.0074326440548016,1.147876146816175,0.986720792599474,60-80,20-40,0-20,1.0018186709851356,1.0026306850529614
6421,1,"high SEP, low edu",0.45,0.83,0.38,6421,1.006590308988712,1.351361423873209,1.1592260867480844,20-40,80-100,40-60,1.0022278778852471,1.0027826472875576
6422,1,"high SEP, low edu",0.45,0.9,0.41,6422,1.007432980880129,1.323294026184214,1.2521800404290964,60-80,80-100,80-100,1.0020577113555489,1.0029711133543355
6423,1,"high SEP, low edu",0.45,0.83,0.38,6423,1.006608955967904,1.130279760991444,0.9437444511603555,20-40,20-40,0-20,1.00282072026426,1.0027310307514323
6426,1,"high SEP, low edu",0.45,0.92,0.42,6426,1.0058115882644303,1.0425771813022218,1.0858632918434858,0-20,0-20,20-40,1.0016506527599487,1.0026018551765032
6427,1,"high SEP, low edu",0.45,0.67,0.31,6427,1.006916099048197,1.0338327180516849,1.1614549004326218,40-60,0-20,40-60,1.0017955190333316,1.0027385966125302
6428,1,"high SEP, low edu",0.45,0.94,0.43,6428,1.00685496802621,1.2184828883765095,1.373305087551785,40-60,40-60,80-100,1.0022206402747054,1.0029357731553916
6429,1,"high SEP, low edu",0.45,0.78,0.36,6429,1.0066111392531345,1.0155754739599003,1.1758029340906149,20-40,0-20,60-80,1.0021240916546927,1.0029095980350096
6430,1,"high SEP, low edu",0.45,0.86,0.39,6430,1.0063132301422213,1.1313081783345829,1.200722524195175,0-20,20-40,60-80,1.001704616476649,1.0027421569592443
6431,1,"high SEP, low edu",0.45,0.87,0.39,6431,1.00797441684526,1.2091336460882576,0.9080819249137048,80-100,40-60,0-20,1.0026859892549638,1.002800719030619
6432,1,"high SEP, low edu",0.45,0.92,0.42,6432,1.0076099031117312,1.2436449995027803,1.3638757227864793,80-100,60-80,80-100,1.001949215283825,1.003321156239022
6433,1,"high SEP, low edu",0.45,0.82,0.37,6433,1.00713816626724,1.3179797678205905,1.1616318974060174,60-80,80-100,40-60,1.001953264700392,1.0027804092255908
6434,1,"high SEP, low edu",0.45,0.75,0.34,6434,1.0075728233221473,1.2161775169453966,1.244476673538116,80-100,40-60,80-100,1.0026815665099118,1.002751315595286
6436,1,"high SEP, low edu",0.45,0.69,0.31,6436,1.0069732379319056,1.2275350329644945,1.0770942828096306,40-60,60-80,20-40,1.0020158044526872,1.0029297291983683
6437,1,"high SEP, low edu",0.45,0.74,0.34,6437,1.0068802158424903,1.0060650010824927,1.1178477626611216,40-60,0-20,40-60,1.0019421237901789,1.002671297066522
6438,1,"high SEP, low edu",0.45,0.7,0.32,6438,1.006329669951998,1.2204547544800903,1.1265335418387568,0-20,40-60,40-60,1.0023051738798432,1.0026919564429275
6439,1,"high SEP, low edu",0.45,0.76,0.35,6439,1.0077565236167294,1.091329059772569,1.169108281939932,80-100,0-20,60-80,1.0022305235620257,1.0030731991239894
6443,1,"high SEP, low edu",0.45,0.74,0.34,6443,1.0079456291173814,1.0824151885730686,0.9641109408191636,80-100,0-20,0-20,1.0028521312612966,1.0028075377215662
6444,1,"high SEP, low edu",0.45,0.87,0.39,6444,1.0065609050415776,1.069081981233443,1.1868014926170711,20-40,0-20,60-80,1.001836020993398,1.0028764394558356
6445,1,"high SEP, low edu",0.45,0.71,0.32,6445,1.0064879252177183,1.2697118781532923,1.0990455002754786,20-40,60-80,40-60,1.0018725706500555,1.0027597356634432
6446,1,"high SEP, low edu",0.45,0.8,0.36,6446,1.0078581111125595,1.337181670266026,0.9412429226171168,80-100,80-100,0-20,1.0026932184760986,1.002524688784408
6447,1,"high SEP, low edu",0.45,0.79,0.36,6447,1.0071222182727515,1.134391334067034,1.2051214522103737,40-60,20-40,60-80,1.0021594488234855,1.0026659182732114
6451,1,"high SEP, low edu",0.45,0.74,0.33,6451,1.0066527586283265,1.1141444197749633,0.8134286179049248,20-40,20-40,0-20,1.0025422652051066,1.002554559416981
6452,1,"high SEP, low edu",0.45,0.93,0.42,6452,1.0073406779130387,1.2971863792546827,0.9910659991818314,60-80,80-100,0-20,1.0023623272487536,1.003103025925559
6453,1,"high SEP, low edu",0.45,0.85,0.38,6453,1.007111693200711,1.2447685182270698,0.978205781694236,40-60,60-80,0-20,1.0026751560300458,1.002786474249323
6455,1,"high SEP, low edu",0.45,0.8,0.36,6455,1.007103702626786,1.197249565744306,0.9975842183732276,40-60,40-60,0-20,1.0031050225942542,1.002753782351171
6457,1,"high SEP, low edu",0.45,0.93,0.42,6457,1.0075269875404274,1.2561895247819226,1.1370264194368285,60-80,60-80,40-60,1.0017961782215516,1.0029512100068647
6458,1,"high SEP, low edu",0.45,0.66,0.3,6458,1.0066708084169518,1.1336716443639316,1.1311925191525696,20-40,20-40,40-60,1.0018680805168585,1.0028824019091824
6460,1,"high SEP, low edu",0.45,0.78,0.35,6460,1.0064959056042444,1.3170612310523984,0.9828671212357972,20-40,80-100,0-20,1.0021675320589758,1.0027097230905768
6461,1,"high SEP, low edu",0.45,0.82,0.37,6461,1.007196366802983,1.2342122085827518,1.2236484526633933,60-80,60-80,60-80,1.0027978385871243,1.0029348997789995
6463,1,"high SEP, low edu",0.45,0.73,0.33,6463,1.0082508146589253,1.1602812435633407,1.1467749748869114,80-100,20-40,40-60,1.0028786812871815,1.0029810916863815
6464,1,"high SEP, low edu",0.45,0.76,0.34,6464,1.008273396244033,1.0488967291163398,1.308708451115563,80-100,0-20,80-100,1.003128164819352,1.0028292135071604
6465,1,"high SEP, low edu",0.45,0.79,0.36,6465,1.0072255330501223,1.0659507076057737,0.9856120289615066,60-80,0-20,0-20,1.0022916696595328,1.002643106174464
6466,1,"high SEP, low edu",0.45,0.71,0.32,6466,1.0069493033829056,1.0973584803893772,0.9533817301040788,40-60,0-20,0-20,1.0020277789744647,1.0026928850238284
6467,1,"high SEP, low edu",0.45,0.87,0.4,6467,1.006730090317423,1.374287949705128,1.216163111667754,20-40,80-100,60-80,1.0020715807648772,1.0028303783159345
6468,1,"high SEP, low edu",0.45,0.76,0.34,6468,1.0066773116651777,1.220742628647824,0.946369269057776,20-40,40-60,0-20,1.0027875040818874,1.0025480563923923
6471,1,"high SEP, low edu",0.45,1.0,0.45,6471,1.006947277078626,1.2018817802071964,1.1922498315078185,40-60,40-60,60-80,1.0027241685862784,1.002717251677389
6472,1,"high SEP, low edu",0.45,0.71,0.32,6472,1.0066394160806076,1.1155792555108968,1.241509771422821,20-40,20-40,80-100,1.0018050267269083,1.002771934877598
6476,1,"high SEP, low edu",0.45,0.77,0.35,6476,1.0068143193028052,1.1518783885988653,1.1459983874788526,40-60,20-40,40-60,1.002009000121816,1.0029193341647902
6477,1,"high SEP, low edu",0.45,0.83,0.38,6477,1.0072588890133702,1.2275074830619117,1.2787328015262336,60-80,60-80,80-100,1.0017870816399608,1.0031305769285277
6478,1,"high SEP, low edu",0.45,0.9,0.41,6478,1.0070740411658927,1.2083017987203633,1.2390981601744224,40-60,40-60,60-80,1.0027554367346283,1.0028038984174892
6479,1,"high SEP, low edu",0.45,0.92,0.42,6479,1.0068125044273004,1.3301787594989518,1.0650261911134855,40-60,80-100,20-40,1.0022732695858831,1.0028577433327803
6480,1,"high SEP, low edu",0.45,0.82,0.37,6480,1.0068015340447336,1.0456874568684027,1.1976202742772573,20-40,0-20,60-80,1.0017010981670222,1.00258674054311
6481,1,"high SEP, low edu",0.45,0.93,0.42,6481,1.0087448255141114,1.2286103796434298,1.2016538722240706,80-100,60-80,60-80,1.0027908791269236,1.0029518866608345
6482,1,"high SEP, low edu",0.45,0.69,0.31,6482,1.006349432376387,1.2292774532832005,1.0410312627727545,0-20,60-80,20-40,1.0018777594858124,1.002560965864585
6483,1,"high SEP, low edu",0.45,0.75,0.34,6483,1.007509233816397,1.1750516964884932,1.3016876867172202,60-80,40-60,80-100,1.0026044665088754,1.0029394324932697
6484,1,"high SEP, low edu",0.45,0.78,0.35,6484,1.0066752197982904,1.1099804801930937,1.2178765016600217,20-40,20-40,60-80,1.0023011029333817,1.0029454077454456
6485,1,"high SEP, low edu",0.45,0.63,0.29,6485,1.007307319273082,1.0104909405483724,0.8708568153112274,60-80,0-20,0-20,1.0020959334971185,1.0025488969244616
6487,1,"high SEP, low edu",0.45,0.8,0.36,6487,1.007232564611383,1.114002006535485,1.171550223803555,60-80,20-40,60-80,1.0016716381763642,1.0028144322017578
6488,1,"high SEP, low edu",0.45,0.64,0.29,6488,1.0058003360396612,1.1107141106678489,0.98709623068512,0-20,20-40,0-20,1.001815746023876,1.0023887859217795
6489,1,"high SEP, low edu",0.45,0.7,0.32,6489,1.0079712984144595,1.1197275087036913,1.2666395063601164,80-100,20-40,80-100,1.00179073881954,1.0030984014871358
6491,1,"high SEP, low edu",0.45,0.75,0.34,6491,1.0087526125591268,1.178690369104109,1.1103212647655507,80-100,40-60,40-60,1.0032128695452616,1.0028293063770877
6494,1,"high SEP, low edu",0.45,0.97,0.44,6494,1.0079603463796771,1.0173252497771943,1.1918732220927144,80-100,0-20,60-80,1.00275200625699,1.002801396674385
6495,1,"high SEP, low edu",0.45,0.81,0.37,6495,1.007761341159941,1.1857867081765368,1.2644344662893623,80-100,40-60,80-100,1.002397179621326,1.0027482933639704
6497,1,"high SEP, low edu",0.45,0.72,0.32,6497,1.008334631440166,1.1255763641839949,1.0781664719481443,80-100,20-40,20-40,1.0033094113243852,1.0028492736141277
6499,1,"high SEP, low edu",0.45,0.82,0.37,6499,1.006718057884767,1.1446528910049123,0.9894024786689428,20-40,20-40,0-20,1.0016139435685665,1.002951363368505
6500,1,"high SEP, low edu",0.45,0.67,0.3,6500,1.0079575875018556,1.1669828214681264,1.0363133561141078,80-100,20-40,20-40,1.0022908947411615,1.0029431195344645
6501,1,"high SEP, low edu",0.45,0.81,0.37,6501,1.007504577795373,1.2206598015797934,1.0767185057119315,60-80,40-60,20-40,1.0031549687997698,1.0026105778302143
6502,1,"high SEP, low edu",0.45,0.74,0.33,6502,1.0078285159682334,1.0048476660623868,1.186883034566217,80-100,0-20,60-80,1.001714536819433,1.0028546540365073
6503,1,"high SEP, low edu",0.45,0.78,0.36,6503,1.0069184444058377,1.1007986204811415,1.301780342276265,40-60,0-20,80-100,1.002657085856809,1.0028019040862213
6505,1,"high SEP, low edu",0.45,0.73,0.33,6505,1.0072776649572115,0.9976978760602482,0.931355932270448,60-80,0-20,0-20,1.002316182111481,1.0027572608204842
6506,1,"high SEP, low edu",0.45,0.78,0.36,6506,1.0067524232766578,1.167847274599782,1.3291883907100548,20-40,40-60,80-100,1.001932893808595,1.0028671483300031
6509,1,"high SEP, low edu",0.45,0.82,0.37,6509,1.0084237305273365,1.2108203820342505,1.0375155236188105,80-100,40-60,20-40,1.0033740861070286,1.003009357370546
6510,1,"high SEP, low edu",0.45,0.7,0.32,6510,1.0059805623189175,1.1943660356482115,1.070788787007385,0-20,40-60,20-40,1.0018992578376955,1.002475202184266
6512,1,"high SEP, low edu",0.45,0.63,0.29,6512,1.0065385764054382,1.0633734795906498,0.9417726175028772,20-40,0-20,0-20,1.0018707837934009,1.0026424472351425
6513,1,"high SEP, low edu",0.45,0.71,0.32,6513,1.0077769067033906,1.0625040982169232,1.1053960736140602,80-100,0-20,40-60,1.00217001627347,1.003089103166487
6515,1,"high SEP, low edu",0.45,0.68,0.31,6515,1.0073213211024068,1.0790148245504063,0.9655670441996,60-80,0-20,0-20,1.002196400760514,1.0027507371376756
6517,1,"high SEP, low edu",0.45,0.76,0.35,6517,1.0063792080631742,1.2239491071704205,0.927964716275812,0-20,40-60,0-20,1.002409672277332,1.0025618482245522
6523,1,"high SEP, low edu",0.45,0.8,0.36,6523,1.0069333048926592,1.0411677730546107,1.3759620094483869,40-60,0-20,80-100,1.002233703829963,1.0030590925662646
6524,1,"high SEP, low edu",0.45,0.68,0.31,6524,1.0070848835187696,1.0274327083493526,1.160843583692237,40-60,0-20,40-60,1.0024979729807308,1.0030078019601771
6525,1,"high SEP, low edu",0.45,0.76,0.34,6525,1.0068402557598848,1.215366298753656,1.1667192949493506,40-60,40-60,60-80,1.0019873279300413,1.0027357433952024
6526,1,"high SEP, low edu",0.45,0.78,0.35,6526,1.0074676988279625,1.1469937191219113,1.1247258817134669,60-80,20-40,40-60,1.0031186260884046,1.002805432718512
6527,1,"high SEP, low edu",0.45,0.72,0.33,6527,1.0073939656980575,1.142119956468956,1.0354890292976398,60-80,20-40,20-40,1.0020655652652506,1.0027650636089545
6529,1,"high SEP, low edu",0.45,0.88,0.4,6529,1.0078109524224872,1.1470589017257489,1.1295196886624803,80-100,20-40,40-60,1.0029013421746449,1.003110968963715
6531,1,"high SEP, low edu",0.45,0.75,0.34,6531,1.0065033101754186,1.2132198937842669,1.2035017028034276,20-40,40-60,60-80,1.0020352503530694,1.0028316036395215
6532,1,"high SEP, low edu",0.45,0.69,0.31,6532,1.0061719702921852,1.070902040186832,1.1683765496481566,0-20,0-20,60-80,1.001834547936418,1.0025737852790455
6534,1,"high SEP, low edu",0.45,0.77,0.35,6534,1.0069549510849911,1.156708168920126,1.0946030821770218,40-60,20-40,40-60,1.0026895272662812,1.002778040658317
6535,1,"high SEP, low edu",0.45,0.71,0.32,6535,1.007128295468868,1.203040746325516,1.076090362777808,40-60,40-60,20-40,1.0022557452052256,1.002990433594057
6538,1,"high SEP, low edu",0.45,0.7,0.32,6538,1.0060568695106438,1.18622321548904,1.0368863382713551,0-20,40-60,20-40,1.00229664012257,1.002755842187332
6541,1,"high SEP, low edu",0.45,0.86,0.39,6541,1.0083605966831932,1.1988121636397928,1.260369130968789,80-100,40-60,80-100,1.0021720666496226,1.0028663391111128
6542,1,"high SEP, low edu",0.45,0.99,0.45,6542,1.0069392870050378,1.356586993956046,1.1803111219570523,40-60,80-100,60-80,1.0028303043686169,1.002557597077893
6544,1,"high SEP, low edu",0.45,0.88,0.4,6544,1.007289033730511,1.1407686175258729,0.9647050634098636,60-80,20-40,0-20,1.0028945084735197,1.0027699982590532
6545,1,"high SEP, low edu",0.45,0.98,0.45,6545,1.0078481877217131,1.240503352990987,1.166494238268622,80-100,60-80,60-80,1.0029764898153375,1.0025678936331122
6546,1,"high SEP, low edu",0.45,0.74,0.34,6546,1.0067747307939048,1.1109240734906765,1.281946772418661,20-40,20-40,80-100,1.002159178307548,1.0028408331976435
6547,1,"high SEP, low edu",0.45,0.73,0.33,6547,1.0064028946780648,1.2610406883334078,1.1500958031249298,0-20,60-80,40-60,1.002797242253176,1.002768176164236
6548,1,"high SEP, low edu",0.45,0.75,0.34,6548,1.007618778252506,1.2898728086226223,1.2390214450368406,80-100,60-80,60-80,1.002168947625272,1.0028024430034348
6549,1,"high SEP, low edu",0.45,0.77,0.35,6549,1.0079828232140704,1.1605349427012608,1.0043837666466149,80-100,20-40,0-20,1.0028786334496738,1.002906301066425
6550,1,"high SEP, low edu",0.45,0.66,0.3,6550,1.0059269128653217,0.9495224780457986,1.1428108727212238,0-20,0-20,40-60,1.0016955361661042,1.0027089201091246
6551,1,"high SEP, low edu",0.45,0.7,0.32,6551,1.008667153165023,1.1247593991612423,1.1713687054294095,80-100,20-40,60-80,1.0025609800839808,1.0030914670621487
6552,1,"high SEP, low edu",0.45,0.8,0.36,6552,1.0072823680448248,1.342409813400698,1.090051498851424,60-80,80-100,40-60,1.002474365728549,1.0028652623554295
6553,1,"high SEP, low edu",0.45,0.79,0.36,6553,1.0073170762386745,1.142725726820209,1.005367400477987,60-80,20-40,0-20,1.0020871149309596,1.0030209972763846
6554,1,"high SEP, low edu",0.45,0.86,0.39,6554,1.007404793391057,1.201696112139085,1.258821857527063,60-80,40-60,80-100,1.0018428442619127,1.0027295008583097
6557,1,"high SEP, low edu",0.45,0.91,0.41,6557,1.006455256721415,1.157575201662301,1.2230399219973849,0-20,20-40,60-80,1.0022685165211802,1.0028661817012363
6559,1,"high SEP, low edu",0.45,0.75,0.34,6559,1.006673642968509,1.2872270046909922,1.126568780672649,20-40,60-80,40-60,1.0020067935252654,1.0025178274645443
6561,1,"high SEP, low edu",0.45,0.73,0.33,6561,1.007159512940751,1.1401628453677373,1.2891438270520257,60-80,20-40,80-100,1.0021400410355172,1.0028909562602628
6564,1,"high SEP, low edu",0.45,0.86,0.39,6564,1.0067637689418472,1.35997271998735,1.219036743217916,20-40,80-100,60-80,1.0017587878411809,1.0028344317701217
6565,1,"high SEP, low edu",0.45,0.69,0.31,6565,1.007295410628145,0.954763613879205,1.0659085789961895,60-80,0-20,20-40,1.001673199802266,1.0030218484804616
6567,1,"high SEP, low edu",0.45,0.87,0.39,6567,1.0072662438885862,1.221415020897565,1.1765721419807529,60-80,40-60,60-80,1.0027760575397222,1.0028009605057504
6568,1,"high SEP, low edu",0.45,0.69,0.31,6568,1.0073954638831837,0.9847997182074816,1.0193330081552148,60-80,0-20,20-40,1.002192423745279,1.002845345849698
6569,1,"high SEP, low edu",0.45,0.93,0.42,6569,1.0085861375452505,1.213580231012555,1.2692493694996336,80-100,40-60,80-100,1.0029442983099215,1.0030233179134862
6570,1,"high SEP, low edu",0.45,0.66,0.3,6570,1.0069568431769969,0.9873176922970452,1.1807775764977526,40-60,0-20,60-80,1.002111208011306,1.0029488408326952
6571,1,"high SEP, low edu",0.45,0.7,0.32,6571,1.0069487709193263,1.1806420279655956,1.1043639388100814,40-60,40-60,40-60,1.002164873910112,1.0025267730619174
6577,1,"high SEP, low edu",0.45,0.78,0.35,6577,1.0068977880291492,1.3079239018711988,1.2353489658138086,40-60,80-100,60-80,1.0023979687582971,1.0027116183436489
6579,1,"high SEP, low edu",0.45,0.87,0.39,6579,1.0070152130882688,1.0779746954614224,1.2113702082857936,40-60,0-20,60-80,1.001748217545961,1.00279418820043
6582,1,"high SEP, low edu",0.45,0.79,0.36,6582,1.0072586177927356,1.2044932158432458,1.010426536421359,60-80,40-60,20-40,1.002312481781829,1.0027705255966273
6583,1,"high SEP, low edu",0.45,0.65,0.3,6583,1.0062847954710694,1.0806371060623383,1.2103316554908383,0-20,0-20,60-80,1.0017295618585726,1.0029446286241297
6584,1,"high SEP, low edu",0.45,0.89,0.4,6584,1.0065269213868686,1.171944776972983,1.2827002885228294,20-40,40-60,80-100,1.0020035826079503,1.0026763142191035
6585,1,"high SEP, low edu",0.45,0.74,0.33,6585,1.0074541324915738,1.2252857085374165,1.258828767649378,60-80,40-60,80-100,1.0020773387908868,1.0029527362966837
6586,1,"high SEP, low edu",0.45,0.78,0.36,6586,1.0078920904441335,1.140698488922686,1.1979433668887718,80-100,20-40,60-80,1.0028564137401406,1.0027179332548264
6587,1,"high SEP, low edu",0.45,0.71,0.32,6587,1.0071942204635922,1.2644981424592086,1.1709115646121324,60-80,60-80,60-80,1.0026752385994302,1.0032093293882711
6588,1,"high SEP, low edu",0.45,0.74,0.33,6588,1.0064760931903252,1.294922083749802,1.1303460744152534,0-20,80-100,40-60,1.0019276713590453,1.0025802602255718
6590,1,"high SEP, low edu",0.45,0.71,0.32,6590,1.008734131855762,1.2042109398909,1.1669506170961552,80-100,40-60,60-80,1.002798397384735,1.0028868161501585
6592,1,"high SEP, low edu",0.45,0.8,0.36,6592,1.0061849361107147,1.0865470966244586,0.9469328189840064,0-20,0-20,0-20,1.00226085497526,1.0026437531615673
6593,1,"high SEP, low edu",0.45,0.7,0.32,6593,1.0065434145274683,1.2801430969059338,0.8778717240517194,20-40,60-80,0-20,1.001907547507315,1.0027384384664335
6594,1,"high SEP, low edu",0.45,0.76,0.34,6594,1.0082947108673697,1.168908514413446,1.3554650965559112,80-100,40-60,80-100,1.0019202556726583,1.0032187746742631
6595,1,"high SEP, low edu",0.45,0.89,0.4,6595,1.0065069576187553,1.264122466843022,1.2554457494811977,20-40,60-80,80-100,1.0018985931970157,1.002827849213442
6597,1,"high SEP, low edu",0.45,0.81,0.37,6597,1.0074687238836366,1.1587925883194172,0.9686326404384132,60-80,20-40,0-20,1.001909525548795,1.0028526055401776
6600,1,"high SEP, low edu",0.45,0.67,0.31,6600,1.007098588371522,0.9604814794873268,1.0248994569046292,40-60,0-20,20-40,1.0016641511524689,1.0026204727075152
6601,1,"high SEP, low edu",0.45,0.7,0.32,6601,1.006336920570167,1.0979099245795525,1.2302517595243896,0-20,0-20,60-80,1.0018029102255224,1.0027742135463258
6602,1,"high SEP, low edu",0.45,0.87,0.4,6602,1.0073323331521555,1.1899609331575045,1.2947566398892234,60-80,40-60,80-100,1.002491484648255,1.0028845037559708
6604,1,"high SEP, low edu",0.45,0.75,0.34,6604,1.0070869922110255,1.156444201423767,1.2998418466894457,40-60,20-40,80-100,1.002225147318252,1.002864044617085
6605,1,"high SEP, low edu",0.45,0.99,0.45,6605,1.0066689868378689,1.067154952025951,1.0479284125210673,20-40,0-20,20-40,1.0016838747644397,1.0025050742300083
6606,1,"high SEP, low edu",0.45,0.93,0.42,6606,1.0058284782750226,1.14949474334964,0.8937700285977594,0-20,20-40,0-20,1.0026054440614665,1.0023240139441911
6607,1,"high SEP, low edu",0.45,0.75,0.34,6607,1.007243830349189,1.1247240202350346,1.0781875968946362,60-80,20-40,20-40,1.0022571799517908,1.0025410540452082
6608,1,"high SEP, low edu",0.45,0.78,0.35,6608,1.0065857478582805,1.0961421295771177,1.2016362953948323,20-40,0-20,60-80,1.0020467896183876,1.0026884421584252
